,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
,, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar
,, NO, NO2, NOX, CO, O3, PM2.5, PM2.5, PM2.5S, ET, RH, WS, WD, SO2, NO, NO2, NOX, CO, O3, PM2.5, ET, RH, WS, WD, NO, NO2, NOX, CO, O3, PM2.5, PM2.5S, RH, WS, WD
,, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC
8333,14/12/2023 4:00,Z,Z,Z,Z,Z,MS,MS,1.27,9.297,14.979,18.73,331.175,0.00155,0.00228,0.01758,0.01986,0.175,0.02935,2.062,5.776,24.813,7.908,279.288,Z,Z,Z,Z,Z,MS,2.062,20.39,10.43,297.684
8334,14/12/2023 5:00,0.00003,0.00622,0.00625,0.077,0.03391,MS,MS,2.583,6.689,28.032,17.068,358.666,0.00092,0.00073,0.01299,0.01372,0.16,0.03278,3.414,6.945,25.508,15.225,358.126,0.205,4.253,4.443,0.121,39.375,MS,3.414,25.633,8.729,338.532
8335,14/12/2023 6:00,0.00015,0.01142,0.01156,0.113,0.02575,MS,MS,4.307,4.702,42.362,8.36,13.557,0.00055,0.00213,0.01787,0.02,0.172,0.0221,3.543,4.474,43.666,8.544,10.147,0.212,4.944,5.14,0.137,34.159,MS,3.543,39.719,5.348,1.993
8336,14/12/2023 7:00,0.00028,0.01916,0.01944,0.153,0.01804,MS,MS,4.878,4.117,45.909,8.539,359.157,0.00059,0.01063,0.03576,0.04639,0.241,0.00762,5.209,4.288,45.605,6.743,341.89,0.831,7.844,8.688,0.153,31.18,MS,5.209,45.466,2.588,336.773
8337,14/12/2023 8:00,0.00284,0.03299,0.03583,0.259,0.00621,MS,MS,6.391,3.662,50.935,6.19,350.916,0.00067,0.02997,0.04576,0.07573,0.337,0.00108,8.248,3.934,48.445,3.805,326.34,10.983,19.964,30.875,0.236,22.67,MS,8.248,47.195,2.806,341.77
8338,14/12/2023 9:00,0.00597,0.03522,0.04119,0.339,0.00466,MS,MS,7.196,3.434,50.761,4.212,322.514,0.00071,0.0471,0.04671,0.09381,0.403,0.00056,9.688,3.51,51.782,3.298,273.646,1.609,11.482,13.083,0.216,27.377,MS,9.688,46.406,4.512,312.959
8339,14/12/2023 10:00,0.0028,0.02229,0.0251,0.224,0.01459,MS,MS,6.897,3.392,48.841,5.869,344.265,0.00095,0.05981,0.0476,0.10741,0.418,0.00166,9.633,3.807,48.815,5.669,332.257,9.991,18.69,28.659,0.233,20.52,MS,9.633,48.137,4.174,308.958
8340,14/12/2023 11:00,0.00936,0.02816,0.03751,0.286,0.00989,MS,MS,8.656,3.509,47.824,4.235,336.922,0.001,0.04485,0.04426,0.08911,0.349,0.00369,8.98,4.172,46.738,1.562,283.024,30.394,29.986,60.361,0.322,10.016,MS,8.98,52.595,3.512,286.238
8341,14/12/2023 12:00,0.0025,0.01176,0.01425,0.163,0.02649,MS,MS,5.466,3.439,56.537,2.115,355.067,0.00076,0.01395,0.02709,0.04103,0.283,0.01595,7.816,4.006,50.877,2.148,252.05,8.283,21.229,29.498,0.288,18.042,MS,7.816,53.395,1.874,228.668
8342,14/12/2023 13:00,0.00209,0.01565,0.01774,0.161,0.02412,MS,MS,6.197,2.501,77.18,3.116,209.618,0.00031,0.00197,0.01348,0.01545,0.194,0.0264,4.278,2.32,79.871,7.107,207.464,1.293,10.006,11.286,0.182,31.139,MS,4.278,65.788,2.925,207.764
8343,14/12/2023 14:00,0.00263,0.01607,0.01869,0.185,0.02128,MS,MS,5.532,0.94,99.473,7.36,192.993,0.00011,0.00343,0.01705,0.02047,0.217,0.0213,6.046,0.992,99.525,7.537,191.158,1.734,12.372,14.093,0.208,27.739,MS,6.046,84.336,5.777,172.163
8344,14/12/2023 15:00,0.00338,0.01931,0.02269,0.201,0.01779,MS,MS,8.157,0.657,99.317,5.443,187.732,0.00011,0.00298,0.01647,0.01945,0.201,0.02197,6.593,1.038,99.5,6.923,177.982,1.637,12.186,13.81,0.214,26.959,MS,6.593,90.776,2.62,145.668
8345,14/12/2023 16:00,0.00405,0.02689,0.03093,0.258,0.01308,MS,MS,11.501,0.856,99.3,6.384,164.277,0.00009,0.00665,0.02338,0.03003,0.241,0.01367,8.481,0.829,99.5,8.327,131.06,1.277,15.261,16.525,0.257,23.738,MS,8.481,91.836,7.499,136.153
8346,14/12/2023 17:00,0.00216,0.02398,0.02614,0.239,0.01285,MS,MS,12.198,0.693,99.3,7.273,144.956,0.00004,0.00257,0.01741,0.01998,0.217,0.01702,8.268,0.549,99.501,10.745,117.328,0.889,17.043,17.919,0.259,22.718,MS,8.268,91.343,11.739,133.958
8347,14/12/2023 18:00,0.00074,0.01565,0.01639,0.181,0.01987,MS,MS,9.48,0.559,99.3,8.833,135.777,0.00004,0.00103,0.00935,0.01037,0.172,0.02588,6.964,0.528,99.512,13.592,126.738,0.464,14.675,15.127,0.217,25.619,MS,6.964,89.77,12.952,138.225
8348,14/12/2023 19:00,0.0048,0.01319,0.01797,0.187,0.02298,MS,MS,8.206,0.5,99.3,8.201,148.421,0.00003,0.00019,0.00411,0.0043,0.139,0.03096,5.982,0.495,99.5,15.909,135.007,0.367,8.235,8.59,0.178,31.562,MS,5.982,88.65,14.393,138.359
8349,14/12/2023 20:00,0.00091,0.0086,0.00952,0.152,0.02713,MS,MS,8.991,0.49,99.315,7.817,151.295,0.00003,0.00019,0.00378,0.00397,0.138,0.03078,7.279,0.398,99.5,12.918,134.993,0.252,7.863,8.101,0.185,31.213,MS,7.279,89.757,11.27,136.021
8350,14/12/2023 21:00,0.00028,0.00796,0.00824,0.153,0.02644,MS,MS,9.466,0.441,99.359,5.892,140.473,0.00001,0.00014,0.00475,0.00489,0.158,0.02903,7.421,0.335,99.5,6.991,121.734,0.151,7.462,7.604,0.183,30.982,MS,7.421,90.326,7.056,137.691
8351,14/12/2023 22:00,0.00025,0.00781,0.00806,0.15,0.02654,MS,MS,8.033,0.405,99.403,6.569,125.654,0.00002,0.00052,0.01279,0.01331,0.173,0.02306,6.741,0.41,99.5,5.924,89.805,0.24,9.911,10.14,0.195,27.889,MS,6.741,89.575,5.464,111.556
8352,14/12/2023 23:00,0.0003,0.00631,0.00661,0.149,0.02856,MS,MS,8.104,0.499,99.566,8.456,144.225,0.00002,0.00013,0.00455,0.00468,0.148,0.02975,7.486,0.365,99.565,10.749,117.63,0.19,8.782,8.961,0.18,28.85,MS,7.486,88.603,6.881,132.816
8353,15/12/2023 0:00,0.00066,0.00582,0.00648,0.142,0.02829,MS,MS,9.324,0.392,99.62,7.546,156.765,0.00002,0.00008,0.00251,0.00258,0.141,0.03006,8.24,0.235,99.602,13.823,135.363,0.071,5.356,5.417,0.161,31.548,MS,8.24,87.86,6.938,145.927
8354,15/12/2023 1:00,0.00029,0.00675,0.00704,0.132,0.02505,MS,MS,11.67,0.123,99.503,3.863,149.882,0.00001,0.00005,0.00318,0.00323,0.148,0.0273,9.575,-0.029,99.565,7.534,134.563,0.028,5.257,5.275,0.161,30.75,MS,9.575,87.902,2.58,174.241
8355,15/12/2023 2:00,0.00039,0.00756,0.00795,0.143,0.02239,MS,MS,13.293,-0.191,99.421,5.005,99.936,Z,Z,Z,Z,Z,Z,11.133,-0.022,99.534,3.431,60.071,0.337,10.825,11.154,0.177,23.955,MS,11.133,88.269,2.239,76.997
8356,15/12/2023 3:00,0.00038,0.00965,0.01003,0.143,0.01863,MS,MS,14.442,-1.033,99.394,2.352,146.101,0.00002,0.00028,0.00873,0.00901,0.158,0.02174,12.006,-0.493,99.527,4.161,120.759,0.273,14.006,14.261,0.196,17.073,MS,12.006,90.891,0.705,80.403
8357,15/12/2023 4:00,Z,Z,Z,Z,Z,MS,MS,15.716,-1.777,99.349,1.267,40.277,0.00001,0.00079,0.00812,0.00887,0.17,0.02056,12.854,-1.012,99.501,0.98,79.874,Z,Z,Z,Z,Z,MS,12.854,92.765,2.845,318.838
8358,15/12/2023 5:00,0.01069,0.02659,0.03728,0.235,-0.0005,MS,MS,16.469,-2.428,99.301,0.499,47.309,0.0001,0.01506,0.02698,0.04207,0.305,0.00294,14.797,-1.649,99.501,1.851,113.097,1.929,21.011,22.939,0.232,6.241,MS,14.797,93.757,4.614,279.177
8359,15/12/2023 6:00,0.03219,0.02994,0.06212,0.269,-0.00026,MS,MS,19.216,-2.047,99.3,0.369,344.782,0.00007,0.00707,0.02181,0.02885,0.205,0.00807,17.344,-1.664,99.501,1.96,225.221,1.161,18.569,19.719,0.199,7.077,MS,17.344,94.26,4.274,304.248
8360,15/12/2023 7:00,0.01633,0.02915,0.04549,0.289,-0.00013,MS,MS,19.469,-2.019,99.3,4.311,341.586,0.00005,0.00418,0.02453,0.02873,0.238,0.00652,15.446,-2.103,99.501,6.73,244.226,6.428,21.28,27.698,0.206,5.134,MS,15.446,93.15,4.533,293.615
8361,15/12/2023 8:00,0.00892,0.02875,0.03766,0.274,0.00024,MS,MS,20.626,-2.691,99.3,1.975,333.277,0.00002,0.00115,0.02202,0.02317,0.231,0.00938,17.86,-2.2,99.501,2.626,226.173,38.083,24.335,62.409,0.268,4.171,MS,17.86,92.354,4.2,277.387
8362,15/12/2023 9:00,0.00621,0.02821,0.03442,0.252,0.00259,MS,MS,21.492,-3.057,99.3,4.517,242.306,0.00003,0.00078,0.01451,0.01529,0.207,0.01591,16.416,-2.77,99.529,6.055,199.181,21.051,21.559,42.6,0.227,7.534,MS,16.416,91.877,3.791,278.54
8363,15/12/2023 10:00,0.00907,0.02007,0.02914,0.255,0.00633,MS,MS,14.06,-4.292,99.3,4.896,242.948,0.00003,0.00241,0.01302,0.01543,0.214,0.01836,11.835,-3.206,99.575,4.089,189.997,34.081,22.123,56.193,0.26,6.509,MS,11.835,91.677,3.636,294.395
8364,15/12/2023 11:00,0.01634,0.02041,0.03675,0.283,0.00765,MS,MS,17.358,-3.854,99.3,4.157,216.773,0.00003,0.00539,0.01361,0.019,0.221,0.01706,13.035,-2.884,99.495,4.614,168.14,24.908,16.969,41.866,0.259,9.607,MS,13.035,92.27,3.471,276.809
8365,15/12/2023 12:00,0.01241,0.0167,0.0291,0.264,0.01249,MS,MS,17.398,-3.321,99.3,4.202,198.322,0.00009,0.00933,0.01192,0.02126,0.217,0.01816,10.884,-3.172,99.399,5.393,217.079,24.326,13.214,37.529,0.245,12.333,MS,10.884,92.338,3.144,288.612
8366,15/12/2023 13:00,0.01614,0.01648,0.03262,0.277,0.01459,MS,MS,16.071,-2.372,99.3,3.663,192.134,0.00016,0.01841,0.01664,0.03506,0.249,0.01452,9.636,-1.852,99.555,3.915,127.783,22.749,15.761,38.498,0.291,13.36,MS,9.636,80.13,1.419,298.637
8367,15/12/2023 14:00,0.01163,0.01584,0.02748,0.247,0.0175,MS,MS,11.278,-0.667,87.465,3.597,189.827,0.00015,0.01939,0.01743,0.03682,0.223,0.01372,13.011,-1.793,96.857,6.298,117.898,24.871,19.91,44.768,0.31,12.573,MS,13.011,67.877,3.011,272.409
8368,15/12/2023 15:00,0.0277,0.02629,0.05399,0.336,0.00836,MS,MS,14.508,-1.122,81.071,4.068,167.975,0.00011,0.01373,0.01714,0.03088,0.215,0.01177,11.897,-3.786,99.814,8.291,113.384,23.765,22.185,45.937,0.304,9.772,MS,11.897,71.33,3.346,283.268
8369,15/12/2023 16:00,0.04892,0.03365,0.08257,0.422,0.00253,MS,MS,21.363,-2.308,96.314,2.752,163.837,0.00022,0.03261,0.02705,0.05967,0.383,0.00338,13.701,-3.407,99.726,3.243,113,17.537,22.474,39.999,0.278,8.359,MS,13.701,72.955,2.778,291.017
8370,15/12/2023 17:00,0.03833,0.03385,0.07218,0.471,0.00077,MS,MS,16.94,-2.401,92.472,4.457,188.985,0.00025,0.03606,0.03205,0.06812,0.429,0.00111,18.147,-4.004,99.732,2.843,141.777,15.54,27.051,42.578,0.353,4.242,MS,18.147,75.522,2.849,296.681
8371,15/12/2023 18:00,0.05833,0.03603,0.09436,0.564,0.00036,MS,MS,18.118,-2.579,98.978,3.433,182.25,0.0002,0.03046,0.03207,0.06253,0.416,0.0004,14.773,-4.396,99.7,3.676,123.604,11.828,30.112,41.928,0.405,1.62,MS,14.773,77.182,2.795,269.197
8372,15/12/2023 19:00,0.05965,0.03517,0.09483,0.567,0.00024,MS,MS,17.765,-2.55,99.954,3.042,196.964,0.00026,0.03591,0.03435,0.07025,0.497,0.00062,12.821,-2.956,99.728,3.04,244.053,25.481,31.265,56.734,0.522,1.746,MS,12.821,76.607,1.305,316.675
8373,15/12/2023 20:00,0.06012,0.03328,0.0934,0.662,0.00023,MS,MS,26.192,-2.249,99.776,1.08,68.576,0.00018,0.01954,0.03488,0.05441,0.44,0.00163,9.798,-0.99,92.156,3.731,188.242,45.552,33.328,78.87,0.735,1.901,MS,9.798,76.653,1.214,52.713
8374,15/12/2023 21:00,0.06448,0.03198,0.09646,0.706,0.00015,MS,MS,26.65,-2.129,99.702,1.55,151.367,0.00014,0.00438,0.02953,0.03391,0.333,0.01157,7.285,1.42,59.031,6.824,229.965,44.488,36.433,80.905,0.775,2.252,MS,7.285,71.421,1.383,341.761
8375,15/12/2023 22:00,0.07502,0.03377,0.10879,0.772,0.00021,MS,MS,25.268,-1.977,99.7,0.414,185.194,0.00016,0.00089,0.02199,0.02288,0.258,0.02116,5.306,3.106,53.482,6.631,235.147,37.379,38.126,75.487,0.75,3.062,MS,5.306,73.918,1.799,301.968
8376,15/12/2023 23:00,0.09314,0.03688,0.13002,0.775,0.00032,MS,MS,26.729,-2.48,99.696,1.412,226.964,0.00018,0.00389,0.0377,0.04159,0.369,0.00603,8.575,1.371,62.914,2.885,263.579,24.623,39.047,63.658,0.628,1.73,MS,8.575,74.051,1.328,336.341
8377,16/12/2023 0:00,0.09057,0.03852,0.12908,0.746,0.0001,MS,MS,27.731,-2.301,99.676,1.622,166.862,0.00009,0.00488,0.03662,0.0415,0.382,0.0058,9.033,0.153,65.428,4.628,265.922,19.475,38.548,58.007,0.544,1.855,MS,9.033,74.864,2.138,309.653
8378,16/12/2023 1:00,0.07094,0.03914,0.11008,0.682,0.00022,MS,MS,24.956,-2.443,99.706,2.125,213.574,0.00008,0.00588,0.03964,0.04552,0.382,0.00341,7.886,-0.541,72.103,1.843,256.836,3.164,29.757,32.907,0.315,8.428,MS,7.886,69.36,1.746,297.804
8379,16/12/2023 2:00,0.08091,0.03784,0.11876,0.711,0.00016,MS,MS,30.483,-3.014,99.626,0.579,143.967,Z,Z,Z,Z,Z,Z,7.282,-0.903,76.821,2.355,285.797,2.699,31.585,34.27,0.273,5.681,MS,7.282,73.368,1.761,307.1
8380,16/12/2023 3:00,0.10288,0.04245,0.14534,0.69,0.00017,MS,MS,22.681,-3.085,99.58,1.063,338.027,0.0001,0.00669,0.03681,0.0435,0.317,0.00391,6.355,-1.342,81.045,2.184,272.577,2.542,33.147,35.675,0.294,5.777,MS,6.355,70.3,1.223,159.699
8381,16/12/2023 4:00,Z,Z,Z,Z,Z,MS,MS,18.138,-2.316,99.7,1.706,199.799,0.00017,0.01835,0.04067,0.05901,0.377,0.00101,6.381,-1.441,85.041,1.294,306.117,Z,Z,Z,Z,Z,MS,6.381,46.555,13.892,263.303
8382,16/12/2023 5:00,0.06331,0.04424,0.10755,0.449,0.00009,MS,MS,12.152,-0.04,84.53,2.198,157.507,0.00016,0.01702,0.03854,0.05555,0.349,0.00217,5.773,-1.237,83.155,0.188,99.406,0.143,1.231,1.359,0.103,41.253,MS,5.773,29.069,25.527,271.005
8383,16/12/2023 6:00,0.0116,0.03496,0.04655,0.227,0.00683,MS,MS,6.381,5.293,46.178,4.226,272.48,0.00017,0.00446,0.0245,0.02896,0.211,0.01773,3.377,4.791,48.262,3.877,343.699,0.092,2.229,2.306,0.11,40.12,MS,3.377,31.271,12.158,287.097
8384,16/12/2023 7:00,-0.00095,0.00945,0.0085,0.138,0.02803,MS,MS,3.323,7.821,38.113,11.345,11.345,0.00031,0.00104,0.01596,0.017,0.163,0.02721,2.286,8.467,33.635,8.75,332.506,0.316,4.807,5.109,0.118,35.704,MS,2.286,40.388,8.216,357.072
8385,16/12/2023 8:00,-0.00067,0.01249,0.01182,0.163,0.02313,MS,MS,3.479,4.827,55.626,12.776,14.282,0.00026,0.00108,0.01604,0.01713,0.177,0.02327,3.292,5.361,51.152,9.066,1.557,3.317,7.207,10.509,0.142,31.326,MS,3.292,53.649,5.848,347.926
8386,16/12/2023 9:00,-0.00062,0.01309,0.01247,0.199,0.02194,MS,MS,4.693,3.27,71.662,6.482,9.379,0.00014,0.00087,0.01429,0.01516,0.159,0.02289,4.034,3.227,74.178,6.861,16.965,0.51,7.231,7.727,0.158,30.228,MS,4.034,63.637,6.349,38.735
8387,16/12/2023 10:00,0.00095,0.01394,0.01489,0.204,0.0198,MS,MS,4.86,2.722,86.781,0.59,180.112,0.00016,0.00456,0.02034,0.0249,0.217,0.01702,4.406,3.223,86.172,1.724,84.66,1.193,10.861,12.039,0.19,25.971,MS,4.406,69.963,1.868,40.301
8388,16/12/2023 11:00,0.01247,0.02264,0.03511,0.264,0.01301,MS,MS,6.776,2.387,95.398,3.848,216.147,0.00016,0.01047,0.02401,0.03447,0.249,0.0136,4.807,2.672,91.587,4.155,215.65,4.883,15.422,20.29,0.244,21.612,MS,4.807,72.255,4.195,204.042
8389,16/12/2023 12:00,0.01427,0.01921,0.03347,0.322,0.01795,MS,MS,8.863,3.797,84.012,6.953,207.583,0.00044,0.00944,0.01569,0.02513,0.237,0.02183,5.426,3.304,87.905,7.701,212.244,5.094,10.402,15.481,0.239,28.05,MS,5.426,68.409,6.212,211.166
8390,16/12/2023 13:00,0.00293,0.00651,0.00943,0.174,0.02886,MS,MS,4.472,4.452,76.162,7.534,197.051,0.00037,0.00485,0.00984,0.01469,0.188,0.02693,4.894,4.242,75.89,8.207,202.451,2.497,5.457,7.939,0.183,32.661,MS,4.894,69.003,9.309,178.83
8391,16/12/2023 14:00,0.00114,0.00433,0.00547,0.156,0.03109,MS,MS,3.949,4.425,74.532,9.822,193.751,0.0004,0.00215,0.00584,0.00798,0.153,0.03105,3.654,5.052,66.317,9.086,186.04,2.084,4.872,6.941,0.169,33.23,MS,3.654,68.267,10.264,162.882
8392,16/12/2023 15:00,0.00085,0.00477,0.00562,0.161,0.0311,MS,MS,3.88,4.126,74.433,10.072,188.755,0.00027,0.00125,0.00491,0.00616,0.141,0.03198,3.687,4.548,67.215,11.192,166.005,1.727,5.071,6.783,0.171,33.497,MS,3.687,67.077,10.175,169.706
8393,16/12/2023 16:00,0.00076,0.00872,0.00948,0.187,0.02735,MS,MS,4.826,3.661,75.784,5.314,184.487,0.0002,0.00135,0.00877,0.01012,0.169,0.02657,4.004,3.514,75.824,7.751,141.801,0.803,4.632,5.42,0.177,33.382,MS,4.004,67.206,9.377,162.908
8394,16/12/2023 17:00,0.00096,0.01822,0.01918,0.213,0.01849,MS,MS,6.003,2.229,86.704,5.606,199.824,0.00006,0.00148,0.01965,0.02113,0.27,0.01448,5.287,1.527,98.08,3.931,132.04,1.278,12.899,14.177,0.22,24.908,MS,5.287,72.833,6.998,170.776
8395,16/12/2023 18:00,-0.00021,0.01469,0.01448,0.228,0.01955,MS,MS,6.261,1.092,97.539,4.719,192.767,0.00004,0.00042,0.0186,0.01902,0.252,0.01684,15.101,0.854,99.836,4.279,181.746,0.524,11.29,11.798,0.208,26.421,MS,15.101,75.766,9.193,195.68
8396,16/12/2023 19:00,0.00339,0.02784,0.03123,0.328,0.00662,MS,MS,9.514,-0.25,99.648,2.215,174.776,0.00011,0.00039,0.01929,0.01968,0.251,0.01585,13.273,0.4,99.734,5.355,199.724,0.799,17.054,17.819,0.278,18.305,MS,13.273,80.829,0.755,222.657
8397,16/12/2023 20:00,0.00263,0.03021,0.03284,0.368,0.00399,MS,MS,11.841,-0.563,99.572,2.369,168.045,0.00011,0.00182,0.02255,0.02437,0.263,0.01299,7.261,-0.224,99.706,5.833,250.952,6.897,31.833,38.705,0.515,3.138,MS,7.261,86.313,1.853,290.992
8398,16/12/2023 21:00,0.00762,0.03616,0.04378,0.409,0.00037,MS,MS,15.727,-0.588,99.5,0.899,194.233,0.00005,0.00209,0.02399,0.02608,0.285,0.01017,9.442,-0.235,99.735,5.841,253.198,11.409,30.116,41.511,0.498,6.546,MS,9.442,80.957,3.795,291.381
8399,16/12/2023 22:00,0.01319,0.02893,0.04213,0.381,0.00801,MS,MS,17.199,0.732,89.989,4.552,310.329,0.00006,0.00215,0.02504,0.02718,0.317,0.0105,12.132,0.841,99.79,5.422,262.882,0.328,16.901,17.214,0.241,19.977,MS,12.132,66.535,5.131,281.882
8400,16/12/2023 23:00,-0.0001,0.01143,0.01133,0.186,0.02812,MS,MS,3.818,5.826,43.005,12.766,314.886,0.00006,0.00141,0.02802,0.02941,0.304,0.0091,9.588,1.819,74.922,3.258,257.324,0.237,14.431,14.653,0.198,22.808,MS,9.588,57.928,3.9,273.457
8401,17/12/2023 0:00,0.00015,0.01643,0.01658,0.218,0.02213,MS,MS,5.04,4.407,49.481,9.755,347.415,0.00014,0.00468,0.03382,0.0385,0.306,0.00587,8.182,2.351,65.939,3.794,358.21,0.818,19.73,20.533,0.226,17.598,MS,8.182,58.431,3.134,245.434
8402,17/12/2023 1:00,0.00122,0.01774,0.01896,0.233,0.01828,MS,MS,5.561,3.05,58.451,18.144,17.183,0.00021,0.00118,0.02268,0.02386,0.231,0.01889,4.972,3.545,53.975,13.134,357.53,0.477,10.265,10.727,0.19,25.95,MS,4.972,63.137,11.164,4.037
8403,17/12/2023 2:00,-0.00001,0.00457,0.00456,0.165,0.02669,MS,MS,6.392,0.51,85.475,22.581,18.071,Z,Z,Z,Z,Z,Z,5.451,0.765,89.488,21.322,5.982,0.393,3.016,3.393,0.154,30.712,MS,5.451,76.364,12.216,8.445
8404,17/12/2023 3:00,0.00004,0.00343,0.00347,0.151,0.03152,MS,MS,4.447,-0.553,77.231,16.804,34.604,0.00007,0.0003,0.0064,0.00671,0.178,0.03122,3.766,-0.554,77.522,14.959,11.978,0.308,3.154,3.446,0.147,32.573,MS,3.766,76.366,7.717,15.224
8405,17/12/2023 4:00,Z,Z,Z,Z,Z,MS,MS,3.208,-1.419,59.025,9.891,22.083,0.00007,0.00031,0.00656,0.00687,0.149,0.03523,2.389,-1.581,53.689,9.802,6.637,Z,Z,Z,Z,Z,MS,2.389,72.018,5.179,353.139
8406,17/12/2023 5:00,0.00002,0.00457,0.00459,0.145,0.03389,MS,MS,3.115,-1.743,54.048,7.083,11.567,0.00007,0.00017,0.01048,0.01065,0.183,0.03159,2.862,-1.465,48.932,3.809,0.743,0.106,4.222,4.313,0.146,33.638,MS,2.862,69.887,2.97,31.365
8407,17/12/2023 6:00,0.00012,0.00643,0.00655,0.15,0.03118,MS,MS,3.139,-1.851,54.727,0.647,287.564,0.00008,0.00013,0.01182,0.01195,0.254,0.02953,2.744,-1.293,46.493,1.566,0.14,0.074,4.963,5.022,0.154,33.204,MS,2.744,68.903,1.218,116.412
8408,17/12/2023 7:00,0.00005,0.00937,0.00941,0.179,0.02888,MS,MS,3.865,-1.769,51.357,3.858,109.725,0.00008,0.00054,0.02046,0.02099,0.218,0.02225,3.437,-1.535,45.767,3.604,79.064,0.333,9.617,9.936,0.164,29.764,MS,3.437,64.274,3.719,81.284
8409,17/12/2023 8:00,0.00023,0.01273,0.01296,0.2,0.02647,MS,MS,3.94,-1.892,49.551,3.082,169.971,0.00004,0.00011,0.00944,0.00955,0.193,0.02836,4.234,-2.441,57.07,5.608,138.392,0.258,17.284,17.528,0.194,23.543,MS,4.234,60.222,4.203,141.698
8410,17/12/2023 9:00,0.00052,0.02265,0.02316,0.187,0.01769,MS,MS,5.567,-2.223,51.645,5.813,189.625,0.00006,0.00023,0.00971,0.00994,0.185,0.03082,3.7,-2.279,51.489,6.769,177.115,0.386,20.215,20.588,0.211,22.244,MS,3.7,55.489,7.451,154.359
8411,17/12/2023 10:00,0.00317,0.01803,0.02119,0.191,0.02087,MS,MS,9.245,-2.8,53.767,4.86,191.334,0.0001,0.00205,0.01369,0.01573,0.232,0.02774,4.949,-2.485,53.991,6.254,184.508,1.213,9.242,10.442,0.168,32.018,MS,4.949,50.521,6.405,158.366
8412,17/12/2023 11:00,0.00457,0.01238,0.01695,0.216,0.02632,MS,MS,5.189,-2.062,53.501,8.607,189.146,0.00015,0.00238,0.00807,0.01045,0.209,0.03151,4.693,-1.669,52.547,12.435,177.45,2.333,7.696,10.015,0.169,34.256,MS,4.693,49.582,9.377,161.504
8413,17/12/2023 12:00,0.0023,0.00527,0.00757,0.173,0.0325,MS,MS,4.842,-1.275,49.327,11.469,191.747,0.00016,0.00156,0.00426,0.00582,0.178,0.03479,4.054,-0.936,47.092,14.418,164.367,1.722,4.184,5.895,0.151,36.994,MS,4.054,47.245,11.883,164.83
8414,17/12/2023 13:00,0.00191,0.00417,0.00608,0.168,0.03383,MS,MS,4.425,-0.388,46.613,12.323,182.99,0.00017,0.00143,0.00319,0.00462,0.171,0.03454,4.23,-0.435,48.947,15.908,152.256,1.324,3.203,4.516,0.154,37.093,MS,4.23,49.363,11.037,157.185
8415,17/12/2023 14:00,0.00196,0.00502,0.00698,0.178,0.03255,MS,MS,4.91,0.121,46.25,9.373,182.248,0.00019,0.00134,0.00332,0.00465,0.17,0.03366,4.9,0.19,48.519,15.435,161.2,0.995,2.682,3.665,0.15,36.091,MS,4.9,55.329,11.212,159.94
8416,17/12/2023 15:00,0.00119,0.00456,0.00574,0.173,0.03102,MS,MS,5.728,-0.36,51.811,9.905,191.736,0.00011,0.00118,0.00427,0.00545,0.172,0.02876,7.299,-0.503,64.18,12.652,164.632,1.223,4.497,5.708,0.156,34.096,MS,7.299,58.283,8.229,176.772
8417,17/12/2023 16:00,0.00165,0.00982,0.01146,0.211,0.0227,MS,MS,8.887,-1.574,69.926,6.159,187.7,0.00005,0.00174,0.00865,0.01039,0.221,0.02028,10.299,-1.9,94.24,7.983,150.144,1.436,8.83,10.255,0.173,28.507,MS,10.299,63.906,5.224,189.155
8418,17/12/2023 17:00,0.00276,0.02158,0.02431,0.273,0.00944,MS,MS,12.466,-2.315,96.151,3.999,187.175,0.00003,0.00165,0.01467,0.01632,0.26,0.01402,10.01,-3.044,99.901,5.946,140.491,1.203,16.365,17.557,0.252,21.199,MS,10.01,64.474,3.266,181.873
8419,17/12/2023 18:00,0.00432,0.02947,0.03379,0.31,0.00202,MS,MS,13.698,-2.895,99.73,2.755,173.724,0.00002,0.00023,0.01153,0.01176,0.207,0.01938,9.211,-2.745,95.511,4.858,162.023,0.349,19.323,19.661,0.263,16.196,MS,9.211,68.317,1.358,145.222
