4706,16/07/2017 1:00,0.00005,0.00362,0.00355,0.081,0.03767,MS,MS,5.075,21.38,MS,4.87,156.513,0.0003,0.00005,0.00105,0.00097,0.111,0.04337,8.321,22.094,38.717,11.75,197.414,0.039,1.946,1.984,0.109,41.081,5.865,5.865,36.663,5.703,270.024
4707,16/07/2017 2:00,0.00005,0.00689,0.00681,0.118,0.03098,MS,MS,6.281,20.228,MS,4.156,238.042,Z,Z,Z,Z,Z,Z,8.335,21.916,36.225,18.88,211.506,0.042,1.135,1.174,0.107,42.017,5.521,5.521,35.977,12.586,226.008
4708,16/07/2017 3:00,0.00002,0.00325,0.0032,0.065,0.03678,MS,MS,4.805,21.682,MS,10.675,222.835,0.00038,0.0001,0.00164,0.00135,0.096,0.0412,7.65,21.162,36.364,18.791,207.795,0.028,1.348,1.373,0.092,40.156,5.479,5.479,38.62,8.507,224.241
4709,16/07/2017 4:00,0.00021,0.00856,0.0086,0.067,0.02942,MS,MS,4.736,19.376,MS,6.27,210.789,0.00017,-0.00006,0.00125,0.001,0.094,0.03982,7.979,19.764,39.848,12.937,198.199,0.031,3.092,3.119,0.11,37.942,5.555,5.555,42.442,3.518,316.66
4710,16/07/2017 5:00,0.00012,0.00753,0.00749,0.078,0.03225,MS,MS,4.938,18.871,MS,1.866,206.01,0.00061,0.00063,0.00873,0.00848,0.1,0.03252,8.808,18.837,41.354,9.43,216.96,0.066,4.616,4.68,0.105,31.782,5.941,5.941,47.143,6.534,298.974
4711,16/07/2017 6:00,0.00066,0.00968,0.01024,0.109,0.02269,MS,MS,5.375,17.159,MS,0.863,342.991,0.00042,0.00117,0.00832,0.00847,0.124,0.03062,8.954,18.388,43.925,4.91,220.787,0.368,6.807,7.172,0.109,26.978,6.277,6.277,51.243,4.295,288.201
4712,16/07/2017 7:00,0.00643,0.01503,0.02139,0.197,0.01516,MS,MS,5.893,18.824,MS,3.06,29.732,0.00049,0.0011,0.00496,0.00528,0.118,0.03405,8.262,19.766,40.229,9.594,209.288,0.487,3.336,3.819,0.096,31.228,5.988,5.988,45.915,4.338,309.334
4713,16/07/2017 8:00,0.00294,0.00878,0.01161,0.133,0.02763,MS,MS,5.996,21.096,MS,7.66,8.204,0.00014,0.00086,0.00187,0.00158,0.121,0.03788,8.757,21.915,36.52,9.476,197.155,0.613,2.947,3.556,0.1,35.977,5.671,5.671,40.375,6.761,3.27
4714,16/07/2017 9:00,0.00073,0.00339,0.00405,0.119,0.03573,MS,MS,25.456,19.596,MS,17.472,3.496,0.00058,0.00093,0.00327,0.00363,0.138,0.04002,10.74,21.765,39.953,2.319,38.907,0.371,2.406,2.772,0.142,37.229,18.305,18.305,53.028,10.031,349.422
4715,16/07/2017 10:00,0.0007,0.00363,0.0043,0.195,0.03572,MS,MS,41.615,19.473,MS,18.252,3.077,0.00032,0.00081,0.00287,0.0029,0.207,0.04137,27.334,20.766,51.225,8.222,90.555,0.366,2.759,3.121,0.214,38.448,38.103,38.103,58.863,10.809,8.895
4716,16/07/2017 11:00,0.00063,0.00355,0.00413,0.25,0.03772,MS,MS,49.537,19.67,MS,17.455,13.252,0.00103,0.00076,0.00295,0.00288,0.265,0.04198,32.343,21.135,56.453,16.439,46.507,0.303,2.573,2.872,0.261,39.584,41.128,41.128,59.94,11.646,4.492
4717,16/07/2017 12:00,0.0005,0.00318,0.00362,0.255,0.03982,MS,MS,45.747,19.518,MS,16.449,16.031,0.00074,0.00076,0.00259,0.00243,0.284,0.04227,26.303,20.744,57.835,17.311,41.195,0.304,2.558,2.858,0.263,41.241,36.891,36.891,57.749,10.591,5.955
4718,16/07/2017 13:00,0.0005,0.00342,0.00388,0.26,0.04353,MS,MS,42.2,20.178,MS,17.416,20.876,0.00068,0.00071,0.00224,0.00215,0.294,0.04497,25.209,21.127,55.547,16.765,42.612,0.219,2.414,2.628,0.263,43.31,35.993,35.993,55.834,10.632,11.263
4719,16/07/2017 14:00,0.00049,0.00345,0.00391,0.271,0.04566,MS,MS,40.957,21.152,MS,14.944,16.248,0.00072,0.00069,0.0026,0.0024,0.322,0.04718,26.476,21.963,52.558,12.844,53.161,0.218,2.392,2.604,0.271,44.542,34.5,34.5,51.289,7.885,20.559
4720,16/07/2017 15:00,0.0004,0.00308,0.00344,0.268,0.04573,MS,MS,36.936,21.661,MS,14.392,32.209,0.00066,0.00066,0.00252,0.00245,0.318,0.04722,25.05,22.215,51.098,16.36,39.505,0.182,2.618,2.794,0.266,45.584,31.404,31.404,51.319,7.367,32.46
4721,16/07/2017 16:00,0.0003,0.00358,0.00386,0.267,0.04141,MS,MS,35.003,19.346,MS,17.496,32.705,0.00049,0.00066,0.00275,0.00265,0.311,0.04523,25.551,20.682,55.317,17.17,46.919,0.226,2.719,2.939,0.276,41.897,30.328,30.328,59.912,10.774,12.717
4722,16/07/2017 17:00,0.00076,0.00423,0.00496,0.347,0.03091,MS,MS,44.551,14.606,MS,30.974,13.969,0.00046,0.0006,0.00321,0.00315,0.387,0.03677,40.8,16.072,59.386,16.682,89.893,0.27,2.69,2.954,0.353,32.309,38.124,38.124,55.853,20.394,1.352
4723,16/07/2017 18:00,0.00048,0.00378,0.00427,0.305,0.03317,MS,MS,28.211,14.018,MS,21.401,21.643,0.0003,0.00059,0.00279,0.00267,0.372,0.0371,23.295,15.068,51.741,17.821,61.494,0.157,2.527,2.678,0.336,34.695,34.303,34.303,53.239,7.936,18.442
4724,16/07/2017 19:00,0.00035,0.00375,0.00411,0.365,0.03269,MS,MS,40.613,13.986,MS,13.836,42.774,0.00033,0.00058,0.00253,0.00247,0.399,0.03603,36.801,14.45,54.029,12.977,44.127,0.164,3.048,3.205,0.371,34.145,37.136,37.136,54.317,5.393,30.09
4725,16/07/2017 20:00,0.00025,0.00411,0.00433,0.403,0.03007,MS,MS,47.884,13.114,MS,7.13,72.771,0.00024,0.00051,0.00272,0.00245,0.451,0.03458,51.862,13.592,57.063,8.594,40.377,0.225,4.229,4.447,0.381,31.264,36.393,36.393,61.362,2.709,346.04
4726,16/07/2017 21:00,0.00023,0.00628,0.00645,0.431,0.02447,MS,MS,49.755,11.729,MS,3.959,145.534,0.00034,0.00051,0.00448,0.00448,0.458,0.03015,56.298,12.256,67.195,5.328,139.269,0.07,5.086,5.149,0.38,28.701,37.28,37.28,64.316,3.559,181.521
4727,16/07/2017 22:00,0.00024,0.00845,0.00863,0.424,0.02229,MS,MS,50.156,11.501,MS,7.254,199.056,0.00015,0.00037,0.00562,0.0055,0.499,0.02817,65.127,11.854,67.39,5.374,166.315,0.039,5.238,5.27,0.385,28.416,41.886,41.886,65.104,6.997,185.654
4728,16/07/2017 23:00,0.00027,0.00843,0.00865,0.387,0.02301,MS,MS,43.698,11.161,MS,5.595,201.075,0.00048,0.00035,0.00498,0.0047,0.455,0.02955,47.683,11.484,69.504,9.202,207.251,0.036,4.328,4.357,0.353,29.38,35.837,35.837,67.726,1.737,110.749
4729,17/07/2017 0:00,0.00023,0.00649,0.00666,0.353,0.0226,MS,MS,36.24,10.499,MS,1.638,205.102,0.00049,0.00039,0.00566,0.00568,0.41,0.02652,36.45,10.553,77.127,3.263,180.573,0.024,3.642,3.659,0.329,30.032,31.876,31.876,70.215,3.418,220.447
4730,17/07/2017 1:00,0.00013,0.00901,0.00912,0.345,0.01985,MS,MS,32.557,9.981,MS,1.703,147.939,0.00031,0.00073,0.00907,0.0095,0.392,0.02123,34.207,10.565,78.229,2.041,93.114,0.042,4.406,4.44,0.322,26.87,31.855,31.855,75.019,1.322,144.272
4731,17/07/2017 2:00,0.00013,0.00929,0.00943,0.338,0.01455,MS,MS,32.323,9.1,MS,0.455,178.045,Z,Z,Z,Z,Z,Z,32.777,10.102,81.619,2.133,98.142,0.037,4.998,5.027,0.327,24.44,32.25,32.25,77.279,1.013,200.685
4732,17/07/2017 3:00,0.0002,0.01302,0.01322,0.32,0.01096,MS,MS,30.287,9.216,MS,1.378,161.885,0.0003,0.00036,0.0077,0.00752,0.375,0.02233,37.103,10.173,80.122,2.435,152.223,0.099,7.986,8.077,0.401,14.543,32.879,32.879,82.085,3.847,311.748
4733,17/07/2017 4:00,0.00011,0.00919,0.00933,0.293,0.01469,MS,MS,28.559,9.082,MS,0.671,170.389,0.00043,0.00076,0.0082,0.00868,0.381,0.02123,36.122,9.91,76.822,4.339,248.89,0.113,7.584,7.689,0.389,13.967,33.057,33.057,83.783,4.003,305.435
4734,17/07/2017 5:00,0.02201,0.01636,0.03835,0.304,0.00876,MS,MS,29.164,9.04,MS,3.332,199.454,0.00042,0.00099,0.01092,0.01192,0.38,0.01583,33.326,9.389,77.721,4,261.407,0.328,8.877,9.198,0.44,11.457,40.834,40.834,79.356,4.75,316.01
4735,17/07/2017 6:00,0.00564,0.01645,0.02219,0.337,0.00472,MS,MS,30.226,9.023,MS,1.949,232.476,0.00037,0.00316,0.01425,0.01768,0.429,0.0121,37.19,9.495,74.595,6.191,270.501,0.667,7.143,7.805,0.478,15.236,47.714,47.714,72.209,5.74,317.516
4736,17/07/2017 7:00,0.02091,0.02125,0.04237,0.489,0.00321,MS,MS,41.264,10.372,MS,2.29,272.833,0.00052,0.00437,0.01297,0.01757,0.541,0.01192,58.885,10.217,65.411,8.712,266.071,2.477,10.38,12.852,0.543,12.471,58.238,58.238,67.743,7.102,316.299
4737,17/07/2017 8:00,0.00576,0.01642,0.02227,0.668,0.01072,MS,MS,76.703,12.281,MS,3.328,347.804,0.00052,0.00366,0.01093,0.0147,0.527,0.01443,59.912,11.329,58.429,7.994,267.98,3.593,10.908,14.497,0.659,16.473,83.008,83.008,52.885,7.377,309.378
4738,17/07/2017 9:00,0.00366,0.01184,0.01552,0.638,0.0194,MS,MS,83.058,14.344,MS,7.419,337.133,0.00095,0.00376,0.01025,0.01407,0.645,0.02198,79.877,13.625,44.701,7.383,267.394,4.673,10.243,14.914,0.641,19.68,81.339,81.339,49.557,9.024,299.995
4739,17/07/2017 10:00,0.00145,0.00575,0.00724,0.476,0.02954,MS,MS,66.993,17.056,MS,9.878,317.542,0.00115,0.00312,0.00997,0.0132,0.643,0.0331,75.973,16.529,34.161,3.882,278.477,2.746,8.225,10.969,0.629,29.479,78.068,78.068,38.661,8.018,299.301
4740,17/07/2017 11:00,0.00065,0.00326,0.00398,0.286,0.03695,MS,MS,44.899,18.63,MS,1.466,324.607,0.001,0.00109,0.00507,0.0062,0.411,0.03948,43,18.146,24.399,2.654,259.513,0.527,2.572,3.098,0.376,33.867,39.34,39.34,24.534,4.324,291.954
4741,17/07/2017 12:00,0.00034,0.00324,0.00368,0.264,0.04337,MS,MS,44.133,18.923,MS,4.494,50.179,0.00075,0.00062,0.00362,0.00373,0.375,0.04403,40.183,19.332,23.017,3.549,143.055,0.312,2.417,2.729,0.343,37.759,37.453,37.453,23.718,2.838,239.135
4742,17/07/2017 13:00,0.00047,0.00396,0.00454,0.265,0.04779,MS,MS,44.355,19.82,MS,3.285,77.219,0.0003,0.00072,0.0028,0.003,0.365,0.04027,43.98,20.009,21.609,3.485,243.23,0.229,2.365,2.595,0.333,39.645,40.651,40.651,22.261,5.161,337.43
4743,17/07/2017 14:00,0.00054,0.00351,0.00412,0.256,0.04252,MS,MS,39.888,19.318,MS,12.513,83.715,0.0004,0.00062,0.00297,0.00312,0.353,0.0409,44.241,20.61,22.556,1.544,194.985,0.308,2.88,3.191,0.304,41.131,39.146,39.146,26.57,4.431,126.399
4744,17/07/2017 15:00,0.00049,0.00352,0.00411,0.263,0.04356,MS,MS,38.114,19.337,MS,15.622,84.97,0.00065,0.00122,0.0056,0.00678,0.364,0.04593,39.048,20.772,28.029,14.525,74.962,0.453,4.041,4.498,0.282,45.402,33.553,33.553,32.624,6.844,91.085
4745,17/07/2017 16:00,0.00043,0.00326,0.00378,0.257,0.04317,MS,MS,36.267,19.248,MS,15.905,87.722,0.00038,0.00067,0.00392,0.0042,0.364,0.04662,39.431,20.188,30.631,13.804,88.888,0.576,4.382,4.961,0.286,45.135,31.547,31.547,33.505,8.001,93.075
4746,17/07/2017 17:00,0.0004,0.00318,0.00367,0.244,0.04344,MS,MS,33.441,19.157,MS,15.065,73.909,0.00058,0.00111,0.00528,0.00623,0.341,0.04367,34.235,20.366,31.169,12.898,66.696,0.272,3.36,3.638,0.264,44.968,28.949,28.949,33.884,6.556,91.179
4747,17/07/2017 18:00,0.00049,0.00258,0.00314,0.138,0.03217,MS,MS,13.137,17.584,MS,20.978,51.375,0.00052,0.00079,0.00322,0.00355,0.227,0.0368,16.698,18.925,40.735,18.338,43.972,0.492,3.109,3.607,0.149,31.57,11.128,11.128,44.149,7.524,57.802
4748,17/07/2017 19:00,0.00034,0.00229,0.0027,0.105,0.02772,MS,MS,6.976,16.445,MS,18.518,55.042,0.00027,0.00069,0.00282,0.00297,0.167,0.0293,7.022,17.116,48.836,17.512,39.468,0.265,2.825,3.099,0.118,27.913,6.616,6.616,48.539,7.653,54.69
4749,17/07/2017 20:00,0.00027,0.00272,0.00306,0.095,0.02496,MS,MS,5.619,15.648,MS,13.446,51.436,0.00042,0.00102,0.00468,0.0052,0.161,0.02563,6.269,15.849,51.825,13.228,37.801,0.131,2.835,2.973,0.113,25.982,6.115,6.115,51.253,4.553,55.32
4750,17/07/2017 21:00,0.00023,0.00442,0.00466,0.097,0.02128,MS,MS,4.44,14.843,MS,7.973,58.216,0.00042,0.00081,0.00663,0.00695,0.158,0.02115,5.799,14.708,57.113,8.889,40.736,0.121,4.803,4.93,0.114,21.217,4.103,4.103,56.644,3.079,76.563
4751,17/07/2017 22:00,0.00018,0.00667,0.00687,0.119,0.01642,MS,MS,4.539,13.169,MS,2.708,78.313,0.00042,0.00074,0.00792,0.0077,0.154,0.01843,5.868,14.083,60.766,3.293,51.659,0.024,6.175,6.202,0.113,19.499,4.051,4.051,58.665,1.751,107.316
4752,17/07/2017 23:00,0.00019,0.0098,0.00996,0.137,0.01057,MS,MS,4.805,11.32,MS,1.33,174.828,0.00023,0.00074,0.00807,0.008,0.145,0.0164,4.797,13.032,68.349,2.387,143.067,0.048,8.658,8.722,0.146,15.558,4.056,4.056,63.754,1.691,131.342
4753,18/07/2017 0:00,0.00499,0.01454,0.01961,0.168,0.00428,MS,MS,5.313,10.32,MS,1.752,133.323,0.00033,0.00146,0.0079,0.00875,0.172,0.01468,5.754,12.033,74.259,3.477,207.369,0.047,10.918,10.978,0.135,12.861,3.577,3.577,66.817,2.246,162.707
4754,18/07/2017 1:00,0.0033,0.01747,0.02086,0.157,0.00176,MS,MS,5.376,10.062,MS,2.892,171.573,0.00025,0.00082,0.00688,0.00715,0.187,0.01503,6.369,10.768,76.132,5.127,217.49,0.058,10.299,10.37,0.139,11.376,4.493,4.493,72.184,2.349,201.478
4755,18/07/2017 2:00,0.00401,0.018,0.02208,0.155,0.00083,MS,MS,6.328,9.144,MS,1.171,149.84,Z,Z,Z,Z,Z,Z,5.28,10.061,76.879,5.72,213.313,0.011,4.972,4.998,0.117,17.307,3.677,3.677,71.383,2.385,196.658
4756,18/07/2017 3:00,0.00389,0.01646,0.02042,0.14,0.0009,MS,MS,6.285,8.661,MS,2.322,157.27,0.00027,0.00211,0.01168,0.01358,0.158,0.01213,4.678,9.754,77.475,4.554,199.844,0.018,3.946,3.98,0.116,18.331,3.337,3.337,70.395,3.153,189.018
4757,18/07/2017 4:00,0.0195,0.01554,0.03519,0.14,0.00173,MS,MS,5.574,8.085,MS,1.867,175.831,0.00026,0.00052,0.00318,0.00282,0.131,0.01762,4.547,9.231,79.947,5.83,201.818,-0.002,5.536,5.551,0.131,17.177,3.44,3.44,71.724,2.433,185.773
4758,18/07/2017 5:00,0.0011,0.01467,0.01583,0.113,0.00436,MS,MS,5.504,7.72,MS,1.852,158.532,0.00032,0.00276,0.00975,0.01202,0.15,0.01198,5.405,8.968,80.082,4.676,213.025,0.332,5.389,5.739,0.162,14.937,3.846,3.846,73.717,0.946,201.817
4759,18/07/2017 6:00,0.01446,0.01828,0.03289,0.219,0.00388,MS,MS,6.197,8.403,MS,3.033,167.91,0.0003,0.00626,0.01528,0.0214,0.225,0.0082,5.917,9.548,76.803,4.46,198.059,0.415,5.089,5.522,0.175,16.171,4.851,4.851,73.422,1.699,159.234
4760,18/07/2017 7:00,0.00673,0.01388,0.02067,0.168,0.00852,MS,MS,5.479,10.566,MS,4.06,175.869,0.00041,0.00393,0.00955,0.01348,0.206,0.01368,5.976,10.61,73.147,5.954,144.681,17.694,13.761,31.474,0.245,7.135,7.773,7.773,76.842,3.353,251.593
4761,18/07/2017 8:00,0.00657,0.0103,0.01692,0.175,0.01317,MS,MS,3.939,12.48,MS,7.574,178.161,0.00045,0.00926,0.01055,0.01998,0.205,0.01178,7.571,11.852,68.782,5.149,110.284,4.963,7.703,12.685,0.234,15.115,5.589,5.589,64.193,4.592,189.777
4762,18/07/2017 9:00,0.00404,0.00522,0.00925,0.095,0.0188,MS,MS,2.76,14.197,MS,10.071,184.067,0.00041,0.00273,0.00443,0.00698,0.145,0.02135,3.931,14.773,56.338,11.255,152.004,3.545,5.876,9.441,0.207,19.093,5.196,5.196,55.578,5.897,198.636
4763,18/07/2017 10:00,C,C,C,0.094,0.0261,MS,MS,4.472,16.694,MS,10.801,180.854,0.00055,0.00059,0.0016,0.00167,0.132,0.03243,5.024,17.295,42.625,17.351,168.733,2.245,4.147,6.413,0.226,25.781,11.127,11.127,47.797,8.974,185.988
4764,18/07/2017 11:00,C,C,C,0.091,0.03188,MS,MS,9.754,18.738,MS,8.001,184.574,0.00041,0.00056,0.0019,0.00205,0.144,0.03465,6.912,19.192,39.344,13.116,165.864,1.054,3.301,4.377,0.232,32.78,16.451,16.451,41.811,5.424,195.523
4765,18/07/2017 12:00,C,C,C,0.145,0.03606,MS,MS,15.732,20.644,MS,5.387,165.772,0.00036,0.00054,0.00193,0.00188,0.172,0.0384,10.467,20.905,34.277,8.909,153.965,0.568,2.801,3.391,0.208,39.348,15.978,15.978,33.542,4.97,158.403
4766,18/07/2017 13:00,C,C,C,0.146,C,MS,MS,17.293,22.187,MS,2.197,155.002,0.00019,0.00058,0.00182,0.00145,0.191,0.0428,14.132,22.436,26.369,5.654,148.396,0.399,2.455,2.876,0.195,45.052,16.59,16.59,25.511,1.655,209.025
4767,18/07/2017 14:00,C,C,C,0.13,C,MS,MS,19.187,22.976,MS,5.51,94.831,0.0002,0.00059,0.00202,0.00198,0.191,0.04387,14.201,23.31,24.18,4.994,122.657,0.344,2.81,3.177,0.178,50.303,14.897,14.897,23.81,0.813,238.39
4768,18/07/2017 15:00,0.00085,0.00452,0.00541,0.14,C,MS,MS,19.18,22.995,MS,10.011,104.302,0.00022,0.00088,0.0027,0.00317,0.198,0.04278,14.71,23.92,26.299,7.988,106.309,0.451,3.602,4.076,0.191,53.837,15.347,15.347,22.7,2.964,110.822
4769,18/07/2017 16:00,0.00053,0.00337,0.00395,0.142,0.04632,MS,MS,19.189,23.246,MS,10.459,98.604,0.00033,0.00114,0.00375,0.00488,0.211,0.04323,15.969,24.256,24.529,12.315,78.663,0.758,4.637,5.42,0.199,51.211,16.138,16.138,26.154,6.659,89.16
4770,18/07/2017 17:00,0.00044,0.00299,0.0035,0.136,0.04646,MS,MS,19.565,22.855,MS,14.396,79.567,0.00026,0.00115,0.00498,0.00615,0.206,0.04355,15.289,24.304,24.697,12.158,67.683,0.477,3.516,4.018,0.199,48.868,15.013,15.013,27.651,6.842,97.352
4771,18/07/2017 18:00,0.00041,0.00285,0.00333,0.127,0.0462,MS,MS,18.202,22.256,MS,15.642,71.758,0.00028,0.00046,0.00322,0.00348,0.194,0.04632,13.995,23.474,27.4,15.148,54.817,0.364,3.323,3.713,0.188,46.744,13.989,13.989,28.14,5.508,90.04
4772,18/07/2017 19:00,0.00036,0.00355,0.00398,0.132,0.04289,MS,MS,15.294,21.087,MS,16.225,62.478,0.00041,0.00041,0.00392,0.00407,0.195,0.04272,12.988,22.285,35.289,14.398,44.597,0.283,3.811,4.12,0.172,43.485,12.574,12.574,33.78,6.535,74.186
4773,18/07/2017 20:00,0.00026,0.00413,0.00443,0.13,0.03868,MS,MS,12.43,19.567,MS,15.426,46.164,0.00028,0.00034,0.00323,0.0032,0.179,0.03767,11.9,19.837,42.35,14.583,36.101,0.152,3.588,3.767,0.152,39.072,10.599,10.599,39.536,6.037,45.345
4774,18/07/2017 21:00,0.00023,0.00572,0.00593,0.142,0.03421,MS,MS,12.23,18.186,MS,11.082,38.363,0.00016,0.00026,0.00528,0.00537,0.186,0.03212,11.84,18.003,49.216,10.432,38.889,0.099,4.519,4.645,0.152,34.949,11.261,11.261,46.969,3.903,37.925
4775,18/07/2017 22:00,0.00017,0.01101,0.0112,0.18,0.02639,MS,MS,13.121,16.784,MS,6.78,350.918,0.00045,0.00007,0.00738,0.00723,0.193,0.03093,13.832,17.066,50.685,7.026,40.131,0.071,5.732,5.831,0.156,31.67,11.878,11.878,52.92,3.184,21.807
4776,18/07/2017 23:00,0.00028,0.02029,0.0206,0.234,0.01424,MS,MS,14.442,14.908,MS,4.266,329.192,0.00069,0.00023,0.01578,0.01602,0.22,0.02335,16.26,16.637,50.598,3.421,290.158,0.07,7.654,7.753,0.161,27.825,12.41,12.41,56.096,3.311,310.328
4777,19/07/2017 0:00,0.00025,0.01638,0.01665,0.239,0.01107,MS,MS,16.957,12.593,MS,0.931,356.249,0.00028,0.00037,0.01932,0.01992,0.269,0.01708,15.871,15.033,58.586,4.377,257.938,0.045,6.339,6.413,0.152,25.929,13.015,13.015,64.555,5.181,314.661
4778,19/07/2017 1:00,0.0012,0.02068,0.02197,0.247,0.00452,MS,MS,16.412,11.114,MS,0.699,330.763,0.00017,0.00075,0.0129,0.01378,0.245,0.01882,15.382,13.222,66.548,4.975,274.374,0.035,5.142,5.207,0.137,24.586,15.191,15.191,71.334,4.843,309.583
4779,19/07/2017 2:00,0.00065,0.02095,0.02171,0.244,0.00311,MS,MS,16.065,10.265,MS,0.286,164.445,Z,Z,Z,Z,Z,Z,14.455,12.118,70.14,5.501,269.652,0.016,5.044,5.091,0.153,20.985,17.983,17.983,77.07,5.594,314.053
4780,19/07/2017 3:00,0.00214,0.02036,0.02257,0.226,0.00219,MS,MS,15.966,9.934,MS,1.184,334.446,0.0001,0.00122,0.01253,0.0141,0.21,0.01722,14.456,11.224,72.326,4.347,263.178,0.043,7.061,7.135,0.168,15.424,18.647,18.647,82.201,5.431,305.403
4781,19/07/2017 4:00,0.00072,0.01745,0.01819,0.19,0.00672,MS,MS,17.947,9.924,MS,2.66,227.108,0.00022,0.00086,0.01253,0.0136,0.204,0.01494,14.874,10.613,75.039,3.24,252.307,0.094,5.235,5.36,0.199,15.122,19.17,19.17,84.143,6.322,309.932
4782,19/07/2017 5:00,0.00091,0.01722,0.01819,0.156,0.00775,MS,MS,18.045,9.411,MS,2.914,337.574,0.0002,0.00142,0.01238,0.01412,0.207,0.0134,15.464,9.803,76.074,3.51,267.545,0.179,5.696,5.906,0.214,11.994,20.599,20.599,85.805,6.217,313.255
4783,19/07/2017 6:00,0.00198,0.01416,0.01619,0.186,0.00921,MS,MS,19.021,9.815,MS,4.209,330.128,0.0003,0.00753,0.01822,0.02642,0.268,0.00816,18.19,10.061,77.637,3.478,290.58,2.128,8.748,10.915,0.236,9.018,21.192,21.192,85.85,6.477,306.59
4784,19/07/2017 7:00,0.01482,0.01919,0.03408,0.295,0.00507,MS,MS,19.746,11.335,MS,3.536,330.241,0.00055,0.01392,0.01878,0.03338,0.348,0.00842,20.414,11.097,72.783,6.46,277.544,4.786,10.16,14.976,0.299,9.845,21.172,21.172,81.991,7.139,308.899
4785,19/07/2017 8:00,0.02429,0.02227,0.0468,0.322,0.00562,MS,MS,21.078,13.676,MS,3.345,264.479,0.00083,0.00595,0.01225,0.01875,0.3,0.01626,19.101,12.592,65.014,7.697,256.417,6.457,12.496,18.976,0.353,12.446,30.778,30.778,70.122,8.323,308.504
4786,19/07/2017 9:00,0.02624,0.02429,0.05086,0.385,0.00678,MS,MS,30.83,15.814,MS,3.351,329.948,0.00133,0.00889,0.01483,0.02442,0.321,0.01417,20.1,15.087,58.529,4.218,261.758,5.226,11.012,16.261,0.369,15.481,44.213,44.213,61.406,8.867,308.373
4787,19/07/2017 10:00,0.01337,0.02179,0.03528,0.342,0.01209,MS,MS,40.849,17.944,MS,2.729,300.549,0.00127,0.00465,0.01307,0.01825,0.28,0.02051,23.546,17.091,50.515,5.19,265.76,3.447,10.343,13.815,0.396,19.687,46.92,46.92,52.222,8.285,299.706
4788,19/07/2017 11:00,0.00907,0.01891,0.02808,0.307,0.01906,MS,MS,32.628,19.703,MS,2.573,183.457,0.00098,0.00127,0.007,0.00868,0.234,0.03017,17.884,19.684,43.171,5.161,186.914,3.715,10.362,14.102,0.419,24.739,53.939,53.939,44.179,5.596,285.306
4789,19/07/2017 12:00,0.00474,0.01288,0.01768,0.292,0.0342,MS,MS,42.489,21.747,MS,4.665,157.781,0.00092,0.00101,0.0056,0.00688,0.265,0.03966,29.289,22.253,32.202,1.877,192.711,2.23,7.966,10.226,0.445,37.819,62.067,62.067,30.55,2.151,165.718
4790,19/07/2017 13:00,0.00276,0.00993,0.01273,0.314,0.04604,MS,MS,57.43,23.977,MS,5.602,97.676,0.00045,0.00054,0.00485,0.0056,0.285,0.04623,39.878,24,29.218,7.783,125.947,1.561,6.92,8.505,0.458,49.574,61.441,61.441,23.667,3.539,124.417
4791,19/07/2017 14:00,0.00174,0.00747,0.00924,0.306,0.0508,MS,MS,54.992,24.691,MS,8.616,120.006,0.00033,0.00011,0.0024,0.00248,0.331,0.04931,49.109,24.71,27.429,9.333,122.758,1.371,8.924,10.316,0.439,58.544,53.493,53.493,23.818,6.209,141.645
4792,19/07/2017 15:00,0.00103,0.00566,0.00672,0.318,0.05436,MS,MS,56.19,25.425,MS,8.31,125.598,0.0004,0.00029,0.00268,0.00298,0.366,0.05048,51.766,25.655,23.859,9.436,112.432,0.574,5.675,6.276,0.359,60.958,42.534,42.534,24.917,6.899,152.465
4793,19/07/2017 16:00,0.0009,0.00523,0.00615,0.315,0.05341,MS,MS,54.005,25.792,MS,9.669,118.621,0.0003,0.0001,0.00305,0.00312,0.395,0.05144,54.346,26.01,23.431,11.036,112.78,0.609,4.897,5.524,0.34,56.82,40.161,40.161,23.972,7.675,162.775
4794,19/07/2017 17:00,0.00119,0.00642,0.00765,0.279,0.04933,MS,MS,45.011,25.644,MS,11.373,116.383,0.00033,0.0001,0.00328,0.00353,0.362,0.05143,47.198,25.985,24.331,13.127,115.499,0.366,4.205,4.591,0.354,54.996,43.555,43.555,24.331,9.133,146.624
4795,19/07/2017 18:00,0.00048,0.0039,0.00443,0.275,0.04997,MS,MS,42.686,25.346,MS,11.338,117.665,0.0003,0.00008,0.00332,0.00335,0.365,0.05121,47.025,25.638,27.53,14.4,106.112,0.444,4.995,5.458,0.337,51.685,40.545,40.545,25.428,8.62,141.946
4796,19/07/2017 19:00,0.00028,0.00386,0.0042,0.308,0.04832,MS,MS,47.676,24.529,MS,10.835,114.329,0.00025,0.00005,0.00348,0.00342,0.354,0.04583,46.756,24.642,32.786,12.361,105.851,0.345,5.789,6.153,0.347,49.353,41.963,41.963,28.228,7.224,122.992
4797,19/07/2017 20:00,0.00025,0.00532,0.0056,0.323,0.04151,MS,MS,44.983,23.192,MS,7.445,111.615,0.00037,0.00008,0.00705,0.00735,0.338,0.03686,42.759,23.18,40.91,8.772,101.349,0.239,5.198,5.455,0.34,46.527,39.354,39.354,29.22,5.724,115.424
