7504,08/11/2020 15:00,0.0004,0.00204,0.00245,0.147,0.03363,MS,MS,0.656,-7.098,72.293,38.093,338.136,0.00014,0.00063,0.00408,0.00472,0.15,0.03195,3.059,-6.954,73.672,25.321,340.872,0.717,2.929,3.666,0.128,31.811,MS,1.271,66.009,24.115,322.772
7505,08/11/2020 16:00,0.00042,0.00312,0.00354,0.151,0.03221,MS,MS,0.58,-7.062,73.752,30.452,343.163,0.00012,0.00023,0.00499,0.00523,0.154,0.03043,2.926,-6.963,75.493,21.956,345.908,0.667,3.332,4.015,0.13,30.99,MS,1.13,65.003,19.14,327.509
7506,08/11/2020 17:00,0.00022,0.00341,0.00363,0.156,0.03163,MS,MS,0.502,-7.149,74.848,25.174,346.303,0.00017,0.00028,0.00481,0.00511,0.154,0.03135,3.347,-7.1,73.06,22.797,339.362,0.589,3.318,3.922,0.13,30.598,MS,1.114,66.352,19.439,328.051
7507,08/11/2020 18:00,0.00011,0.00388,0.004,0.16,0.03173,MS,MS,0.349,-7.324,72.772,24.273,342.499,0.00011,0.00031,0.00549,0.00581,0.152,0.0309,2.492,-7.028,71.854,21.759,336.952,0.391,3.491,3.898,0.133,30.66,MS,1.172,65.912,16.002,319.717
7508,08/11/2020 19:00,0.00005,0.0034,0.00345,0.153,0.03246,MS,MS,0.325,-7.234,72.037,24.19,339.545,0.00018,0.00051,0.00622,0.00675,0.149,0.03047,2.28,-7.17,70.954,18.039,334.519,0.361,3.57,3.945,0.128,30.982,MS,1.255,64.42,14.348,319.648
7509,08/11/2020 20:00,0.00008,0.0042,0.00428,0.147,0.03182,MS,MS,0.492,-7.656,72.211,19.46,336.638,0.00017,0.00028,0.00584,0.00613,0.151,0.03057,2.465,-7.579,73.18,15.98,333.337,0.393,4.287,4.695,0.13,30.232,MS,1.47,66.203,13.713,318.138
7510,08/11/2020 21:00,0.00011,0.0056,0.00571,0.155,0.03018,MS,MS,0.87,-8.411,75.186,13.727,320.585,0.00019,0.00067,0.00906,0.00974,0.153,0.02745,2.764,-7.733,74.683,13.733,331.49,0.141,4.77,4.924,0.138,29.196,MS,2.409,69.346,8.993,305.012
7511,08/11/2020 22:00,0.00009,0.00442,0.00451,0.15,0.03122,MS,MS,0.62,-8.499,76.245,14.123,323.4,0.00019,0.00057,0.00788,0.00846,0.152,0.02888,2.384,-7.808,75.083,11.497,327.448,0.126,6.179,6.319,0.138,27.731,MS,1.951,71.209,7.96,291.119
7512,08/11/2020 23:00,0.00008,0.00507,0.00514,0.152,0.03082,MS,MS,0.576,-8.56,75.849,12.515,317.167,0.0001,0.00303,0.01817,0.02122,0.189,0.01798,3.38,-8.875,80.316,6.195,274.488,0.11,5.722,5.845,0.132,27.323,MS,1.485,73.113,8.426,281.136
7513,09/11/2020 0:00,0.00019,0.00976,0.00996,0.167,0.02574,MS,MS,0.647,-9.117,77.431,9.538,294.804,0.00015,0.00158,0.01437,0.01597,0.183,0.01996,3.402,-9.982,87.995,5.08,254.695,0.2,8.707,8.92,0.129,23.172,MS,1.102,76.401,8.713,277.815
7514,09/11/2020 1:00,0.0004,0.01197,0.01237,0.169,0.02332,MS,MS,0.548,-9.334,78.934,7.994,313.143,0.00052,0.00142,0.01501,0.01644,0.182,0.01824,3.213,-10.827,94.395,5.796,250.109,0.209,11.522,11.743,0.143,19.403,MS,1.348,78.483,6.298,289.245
7515,09/11/2020 2:00,0.0045,0.02702,0.03146,0.202,0.00917,MS,MS,2.47,-10.646,83.912,3.099,207.431,Z,Z,Z,Z,Z,Z,2.99,-11.308,97.717,5.309,231.277,0.349,16.819,17.18,0.162,12.522,MS,1.175,79.952,2.873,302.227
7516,09/11/2020 3:00,0.00039,0.02151,0.02191,0.199,0.00966,MS,MS,0.943,-11.616,92.616,3.846,210.544,0.00048,0.00413,0.02101,0.02517,0.185,0.0111,2.73,-11.662,100.1,2.427,227.783,0.551,17.043,17.606,0.172,11.525,MS,1.217,80.455,2.044,271.754
7517,09/11/2020 4:00,Z,Z,Z,Z,Z,MS,MS,0.986,-11.802,94.304,1.004,171.679,0.00037,0.01126,0.0309,0.04218,0.219,0.0032,3.109,-11.921,100.093,1.928,226.751,Z,Z,Z,Z,Z,MS,1.548,82.278,2.089,327.382
7518,09/11/2020 5:00,0.01123,0.03131,0.04251,0.204,0.0017,MS,MS,1.424,-11.958,98.565,0.765,279.542,0.00053,0.0298,0.03488,0.06469,0.229,0.00098,4.894,-12.338,99.989,2.25,225.796,11.919,30.059,42.001,0.295,0.357,MS,1.828,82.596,2.049,280.284
7519,09/11/2020 6:00,0.01067,0.02997,0.04065,0.224,0.00121,MS,MS,1.446,-12.223,99.172,2.497,172.031,0.00039,0.0347,0.03432,0.06905,0.32,0.00039,4.945,-12.573,99.998,2.343,266.975,10.291,28.114,38.416,0.234,0.505,MS,1.798,83.634,1.932,280.256
7520,09/11/2020 7:00,0.06141,0.04496,0.10558,0.338,0.00099,MS,MS,2.346,-12.275,99.59,0.787,185.645,0.00041,0.05421,0.03719,0.09136,0.421,0.00059,6.563,-12.597,100,3.559,264.016,8.208,25.282,33.498,0.253,0.749,MS,1.881,84.661,2.13,270.171
7521,09/11/2020 8:00,0.06572,0.03901,0.10456,0.421,0.0013,MS,MS,2.779,-12.288,99.997,2.761,203.515,0.00029,0.03758,0.02977,0.06734,0.37,0.0045,5.465,-12.11,100.025,5.224,270.548,9.33,23.551,32.897,0.242,4.263,MS,2.081,83.787,5.114,286.901
7522,09/11/2020 9:00,0.05615,0.03574,0.09188,0.429,0.00336,MS,MS,3.366,-11.191,95.091,3.506,225.683,0.00023,0.02251,0.02123,0.04375,0.301,0.01113,5.218,-10.048,87.722,4.705,268.231,8.977,19.734,28.736,0.233,8.652,MS,2.113,80.53,4.893,284.103
7523,09/11/2020 10:00,0.04539,0.02907,0.07449,0.386,0.00846,MS,MS,5.247,-8.076,78.418,3.902,253.899,0.00025,0.02235,0.01995,0.0423,0.33,0.01409,5.659,-6.854,70.538,2.993,253.453,8.894,14.786,23.686,0.181,12.652,MS,2.419,74.339,6.688,279.453
7524,09/11/2020 11:00,0.04657,0.02979,0.07637,0.339,0.01178,MS,MS,9.068,-4.775,59.314,2.53,264.203,0.00029,0.01161,0.01336,0.02498,0.24,0.01956,2.938,-2.717,51.758,1.904,174.242,5.085,9.269,14.362,0.149,19.24,MS,2.581,65.93,7.511,277.977
7525,09/11/2020 12:00,0.04485,0.02857,0.07342,0.305,0.01229,MS,MS,10.98,-2.634,50.596,2.555,267.845,0.0003,0.00792,0.01087,0.01879,0.209,0.02324,2.266,-0.507,45.048,3.864,183.163,4.941,8.624,13.573,0.149,21.51,MS,3.899,54.786,6.14,277.793
7526,09/11/2020 13:00,0.02197,0.01893,0.04089,0.274,0.0169,MS,MS,9.136,-0.65,46.814,4.164,184.553,0.0003,0.01269,0.01447,0.02716,0.238,0.01762,3.097,0.637,50.753,5.997,129.53,4.793,9.619,14.42,0.155,24.628,MS,3.937,41.129,4.193,264.155
7527,09/11/2020 14:00,0.01928,0.01811,0.03739,0.279,0.01634,MS,MS,10.059,0.148,46.489,5.969,164.673,0.00021,0.00693,0.01069,0.01762,0.182,0.01973,2.915,1.089,53.493,7.389,129.825,12.615,19.231,31.853,0.222,16.992,MS,6.695,35.172,2.992,162.38
7528,09/11/2020 15:00,0.02256,0.02398,0.04654,0.281,0.01476,MS,MS,14.89,1.15,45.025,6.499,159.288,0.00017,0.0033,0.00968,0.01299,0.165,0.0231,3.69,0.941,51.717,9.721,134.281,6.673,15.881,22.561,0.215,19.412,MS,5.384,33.348,4.226,146.147
7529,09/11/2020 16:00,0.0176,0.02384,0.04143,0.319,0.01151,MS,MS,13.382,0.943,51.632,5.831,150.461,0.00011,0.00412,0.01693,0.02106,0.206,0.01403,6.743,-0.642,59.015,6.965,128.516,9.471,22.544,32.021,0.314,12.47,MS,9.335,38.628,7.536,124.921
7530,09/11/2020 17:00,0.01099,0.02989,0.04085,0.301,0.00756,MS,MS,11.195,-0.043,52.568,5.119,130.083,0.0001,0.0085,0.02657,0.03507,0.234,0.00465,9.848,-2.573,65.298,3.856,113.506,6.863,27.542,34.41,0.327,6.55,MS,9.349,46.867,6.97,124.705
7531,09/11/2020 18:00,0.01091,0.0349,0.04581,0.323,0.0012,MS,MS,10.25,-1.831,60.619,2.957,112.115,0.00016,0.01605,0.02698,0.04304,0.254,0.001,12.096,-2.878,73.217,1.147,138.438,8.275,33.256,41.536,0.378,1.421,MS,10.373,54.277,4.058,135.943
7532,09/11/2020 19:00,0.02389,0.03518,0.05906,0.428,0.00063,MS,MS,13.581,-2.102,63.668,1.698,136.782,0.00021,0.02659,0.02879,0.0554,0.354,0.00024,12.515,-2.045,75.995,0.464,205.761,13.852,32.89,46.748,0.532,0.653,MS,10.443,58.384,1.26,216.782
7533,09/11/2020 20:00,0.04683,0.03563,0.08245,0.463,0.00076,MS,MS,15.238,-1.816,67.048,2.682,183.753,0.00039,0.04181,0.0327,0.07451,0.43,0.00044,12.723,-1.149,73.176,1.758,218.504,18.26,30.088,48.352,0.471,3.714,MS,9.829,56.028,3.46,286.538
7534,09/11/2020 21:00,0.03693,0.03308,0.07001,0.43,0.00547,MS,MS,10.285,0.095,57.904,4.133,228.815,0.00026,0.02373,0.03144,0.05516,0.338,0.00186,9.473,-0.308,67.751,3.29,238.461,0.187,8.675,8.867,0.159,26.711,MS,2.753,40.794,8.588,274.955
7535,09/11/2020 22:00,0.00274,0.0171,0.01986,0.149,0.02338,MS,MS,2.738,2.829,39.934,9.975,278.159,0.00013,0.00161,0.01455,0.01617,0.193,0.02334,3.701,2.229,48.491,6.572,281.328,0.043,3.477,3.523,0.119,33.833,MS,1.971,40.383,9.974,282.156
7536,09/11/2020 23:00,0.00015,0.00602,0.00617,0.124,0.03481,MS,MS,1.772,3.357,39.012,19.492,301.262,0.00048,0.00028,0.00483,0.00511,0.142,0.03529,1.688,3.095,45.324,10.505,305.131,0.024,2.473,2.501,0.116,36.538,MS,1.791,39.925,12.214,292.962
7537,10/11/2020 0:00,0.00011,0.00445,0.00456,0.122,0.03657,MS,MS,1.617,2.953,42.637,21.66,305.474,0.00056,0.00013,0.00308,0.00321,0.139,0.03711,1.495,2.963,46.109,11.593,302.616,0.012,1.742,1.757,0.116,37.323,MS,1.684,43.375,13.19,291.347
7538,10/11/2020 1:00,0.00011,0.00475,0.00486,0.121,0.03565,MS,MS,1.799,2.221,46.636,19.283,310.791,0.00017,0.00016,0.00175,0.00192,0.134,0.03789,1.971,1.65,63.33,15.619,297.603,0.027,2.956,2.984,0.117,35.502,MS,1.8,48.892,16.214,282.731
7539,10/11/2020 2:00,0.00036,0.00619,0.00655,0.119,0.03384,MS,MS,2.021,0.841,68.451,22.468,296.264,Z,Z,Z,Z,Z,Z,2.404,0.018,88.067,16.982,290.428,0.036,1.846,1.886,0.128,35.483,MS,2.119,71.623,18.153,281.371
7540,10/11/2020 3:00,0.0003,0.00675,0.00705,0.136,0.03123,MS,MS,2.405,-0.324,83.119,17.91,288.769,0.00006,0.00004,0.00196,0.002,0.152,0.03475,3.137,-0.731,99.952,14.917,285.237,0.034,3.423,3.459,0.131,32.501,MS,2.448,80.293,14.644,285.267
7541,10/11/2020 4:00,Z,Z,Z,Z,Z,MS,MS,2.449,-0.955,98.687,15.466,287.574,0.00004,0.00016,0.00317,0.00334,0.159,0.0328,3.236,-1.16,99.845,12.445,285.347,Z,Z,Z,Z,Z,MS,2.515,88.009,10.967,286.043
7542,10/11/2020 5:00,0.00039,0.00986,0.01025,0.148,0.02734,MS,MS,2.757,-1.388,99.988,13.58,294.577,0.00004,0.00058,0.00596,0.00655,0.179,0.02961,3.563,-1.382,99.764,9.261,288.291,0.065,6.452,6.519,0.144,27.839,MS,2.785,90.774,10.905,290.476
7543,10/11/2020 6:00,0.00045,0.01094,0.01139,0.172,0.0258,MS,MS,2.739,-1.79,99.914,12.488,303.36,0.00035,0.00124,0.01119,0.01243,0.259,0.02535,3.828,-1.43,99.708,7.697,295.904,0.042,2.711,2.752,0.144,30.976,MS,2.893,93.305,11.774,292.934
7544,10/11/2020 7:00,0.00035,0.00976,0.01011,0.178,0.02663,MS,MS,2.811,-1.984,99.901,15.261,306.067,0.00018,0.00319,0.02018,0.02337,0.279,0.01696,4.924,-1.512,99.7,7.529,312.675,0.069,4.25,4.316,0.15,29.099,MS,3.094,94.147,11.393,289.835
7545,10/11/2020 8:00,0.00044,0.0086,0.00905,0.188,0.02711,MS,MS,3.372,-2.126,99.9,18.524,307.397,0.00042,0.00481,0.01588,0.02068,0.244,0.02227,7.076,-1.496,99.751,10.266,308.272,0.14,4.416,4.552,0.159,28.551,MS,3.661,93.609,11.437,290.84
7546,10/11/2020 9:00,0.00128,0.00934,0.01062,0.194,0.02645,MS,MS,4.002,-2.08,99.903,17.934,305.877,0.00044,0.0049,0.01366,0.01856,0.248,0.02379,6.954,-1.298,99.8,7.501,304.046,0.209,3.474,3.678,0.158,29.604,MS,3.156,92.008,13.88,288.936
7547,10/11/2020 10:00,0.00136,0.00771,0.00907,0.195,0.02789,MS,MS,4.591,-1.994,99.909,17.595,304.545,0.00051,0.00845,0.01542,0.02388,0.243,0.02376,6.943,-0.925,99.851,8.887,303.378,0.393,3.479,3.866,0.164,29.538,MS,2.83,91.478,12.224,293.313
7548,10/11/2020 11:00,0.0018,0.00703,0.00883,0.192,0.02836,MS,MS,5.03,-1.769,99.943,17.31,305.67,0.00018,0.01119,0.01415,0.02534,0.255,0.02385,7.021,-0.757,99.89,10.174,318.592,0.641,3.501,4.135,0.17,29.169,MS,3.464,90.44,13.341,291.383
7549,10/11/2020 12:00,0.00224,0.00697,0.00922,0.196,0.0278,MS,MS,5.776,-1.571,99.95,14.561,306.477,0.00012,0.01056,0.01597,0.02653,0.283,0.02261,7.922,-0.625,99.857,8.248,306.12,0.889,4.1,4.981,0.168,28.399,MS,3.928,88.828,13.158,293.192
7550,10/11/2020 13:00,0.00391,0.0094,0.01331,0.208,0.02536,MS,MS,5.856,-1.313,99.977,13.436,305.924,0.00013,0.01099,0.0168,0.02785,0.265,0.02288,6.658,-0.621,99.817,7.445,302.485,0.985,4.509,5.486,0.172,27.81,MS,4.228,88.938,11.361,289.115
7551,10/11/2020 14:00,0.00365,0.01067,0.01432,0.214,0.02436,MS,MS,5.716,-1.369,99.918,11.432,303.616,0.00019,0.00627,0.0122,0.01847,0.238,0.02605,5.096,-0.817,99.836,11.836,312.991,0.894,4.423,5.306,0.172,27.813,MS,4.848,90.44,10.395,284.367
7552,10/11/2020 15:00,0.00178,0.00635,0.00812,0.189,0.03027,MS,MS,2.846,-1.206,99.945,18.591,326.657,0.0001,0.00262,0.01121,0.01383,0.239,0.0278,2.962,-0.266,100.012,11.916,326.458,0.793,4.384,5.166,0.163,30.023,MS,2.376,87.207,12.978,316.749
7553,10/11/2020 16:00,0.00071,0.00464,0.00535,0.174,0.03185,MS,MS,1.693,-0.768,98.716,17.487,328.613,0.00006,0.00153,0.00915,0.01067,0.204,0.02884,2.776,-0.317,90.781,15.553,324.318,0.565,4.153,4.705,0.157,31.834,MS,1.383,76.978,14.791,315.643
7554,10/11/2020 17:00,0.00033,0.00386,0.00419,0.163,0.03229,MS,MS,1.582,-0.735,91.679,21.692,326.04,0.00008,0.00113,0.01351,0.01463,0.234,0.02366,3.503,-0.977,99.777,10.189,327.782,0.407,4.913,5.306,0.163,30.909,MS,1.461,76.794,13.562,316.49
7555,10/11/2020 18:00,0.00013,0.00535,0.00548,0.185,0.02991,MS,MS,2.33,-1.355,99.245,14.407,327.605,0.00006,0.00033,0.01058,0.0109,0.216,0.02478,3.562,-1.434,99.833,11.023,324.752,0.136,6.056,6.177,0.184,28.91,MS,1.685,84.017,8.431,307.456
7556,10/11/2020 19:00,0.00013,0.00485,0.00497,0.185,0.02806,MS,MS,1.992,-1.824,99.978,16.756,326.782,0.00009,0.00045,0.00679,0.00722,0.194,0.02419,3.461,-1.986,99.862,21.536,339.992,0.216,4.307,4.505,0.164,27.648,MS,1.386,84.999,13.725,312.308
7557,10/11/2020 20:00,0.00022,0.00458,0.0048,0.186,0.02478,MS,MS,1.461,-2.711,99.918,26.21,343.589,0.00013,0.00102,0.00629,0.0073,0.186,0.0236,3.414,-3.754,99.902,26.025,346.534,0.51,3.403,3.895,0.171,25.216,MS,1.715,84.82,20.22,330.478
7558,10/11/2020 21:00,0.0002,0.00373,0.00393,0.174,0.02515,MS,MS,1.537,-4.529,99.91,26.395,347.316,0.00012,0.00124,0.00742,0.00865,0.178,0.02338,4.522,-4.557,99.969,23.195,343.179,0.461,2.556,2.999,0.167,26.091,MS,1.489,82.278,21.197,333.089
7559,10/11/2020 22:00,0.0001,0.00313,0.00323,0.163,0.02575,MS,MS,1.532,-5.055,99.691,25.898,339.258,0.0001,0.0002,0.00485,0.00505,0.167,0.02467,3.471,-4.975,100.001,23.078,338.395,0.409,2.949,3.344,0.158,25.93,MS,1.516,82.741,16.506,318.26
7560,10/11/2020 23:00,0.00009,0.0029,0.00299,0.154,0.02582,MS,MS,0.755,-5.368,99.269,24.275,339.516,0.00006,0.00032,0.00575,0.00607,0.159,0.02513,3.042,-5.876,100,21.272,341.554,0.459,2.962,3.401,0.145,26.236,MS,1.163,81.94,17.35,322.756
7561,11/11/2020 0:00,0.00018,0.00337,0.00355,0.146,0.0265,MS,MS,0.326,-6.313,97.488,24.768,344.057,0.00004,0.00051,0.00704,0.00755,0.157,0.02392,2.699,-6.592,100,16.723,346.308,0.786,3.377,4.135,0.14,25.857,MS,1.12,80.892,15.069,325.505
7562,11/11/2020 1:00,0.00011,0.00417,0.00428,0.144,0.02502,MS,MS,0.277,-6.849,96.439,20.16,344.602,0.00011,0.00055,0.00671,0.00726,0.154,0.02409,3.55,-6.761,95.144,18.472,348.435,0.613,3.971,4.555,0.14,24.455,MS,1.022,82.554,12.051,333.34
7563,11/11/2020 2:00,0.00007,0.00326,0.00333,0.142,0.02572,MS,MS,0.168,-7.043,87.94,20.82,343.041,Z,Z,Z,Z,Z,Z,3.382,-7.313,82.575,19.675,345.547,0.609,3.435,4.014,0.137,25.011,MS,0.914,76.863,16.372,321.526
7564,11/11/2020 3:00,0.0003,0.00389,0.00419,0.141,0.02474,MS,MS,0.215,-7.67,84.228,21.772,344.412,0.00005,0.00046,0.00612,0.00658,0.161,0.02342,2.339,-7.898,85.153,16.101,343.572,0.591,3.788,4.351,0.135,24.525,MS,0.853,74.25,13.152,325.123
7565,11/11/2020 4:00,Z,Z,Z,Z,Z,MS,MS,0.18,-8.233,84.877,18.008,347.968,0.00011,0.00083,0.00813,0.00895,0.162,0.02143,3.999,-8.31,83.986,13.455,343.037,Z,Z,Z,Z,Z,MS,0.805,75.482,10.575,329.203
7566,11/11/2020 5:00,0.00006,0.00531,0.00537,0.146,0.02388,MS,MS,0.195,-8.566,81.892,15.644,343.127,0.00017,0.00214,0.014,0.01614,0.162,0.01634,4.359,-8.475,84.574,9.587,332.394,0.656,5.158,5.789,0.132,23.627,MS,0.752,74.737,9.863,316.274
7567,11/11/2020 6:00,0.00007,0.00513,0.00521,0.148,0.02326,MS,MS,0.198,-8.822,82.436,12.536,325.658,0.00021,0.00156,0.01544,0.017,0.175,0.01517,4.543,-8.74,80.554,9.602,334.297,0.342,6.335,6.654,0.138,22.431,MS,0.851,73.068,9.055,313.128
7568,11/11/2020 7:00,0,0.00614,0.00614,0.152,0.02249,MS,MS,0.305,-9.179,79.222,12.41,334.18,0.00029,0.01783,0.02944,0.04729,0.224,0.0041,12.222,-9.36,81.81,4.971,321.825,0.618,10.817,11.413,0.155,18.423,MS,1.01,74.042,6.255,312.491
7569,11/11/2020 8:00,0.00047,0.01265,0.01312,0.188,0.01663,MS,MS,0.621,-10.127,81.635,7.086,324.041,0.00016,0.01752,0.02702,0.04452,0.292,0.00774,4.649,-10.35,93.412,5.073,268.698,0.709,16.202,16.891,0.209,13.708,MS,1.106,77.132,4.654,295.371
7570,11/11/2020 9:00,0.00632,0.01676,0.02309,0.214,0.01351,MS,MS,0.885,-9.737,81.546,9.494,343.342,0.00018,0.01505,0.01792,0.03293,0.25,0.01582,4.041,-9.177,85.971,4.86,293.658,3.57,14.625,18.175,0.194,15.352,MS,1.29,74.913,6.821,309.012
7571,11/11/2020 10:00,0.0018,0.00436,0.00616,0.157,0.02443,MS,MS,0.488,-8.276,75.606,13.554,338.063,0.00026,0.00446,0.00735,0.0118,0.17,0.02385,3.471,-7.846,76.567,12.779,349.91,3.647,9.75,13.379,0.161,19.348,MS,1.28,69.521,8.22,304.291
7572,11/11/2020 11:00,0.00264,0.00441,0.00705,0.162,0.02392,MS,MS,0.59,-8.467,77.419,14.939,344.945,0.00022,0.00505,0.00647,0.01147,0.177,0.0238,3.377,-7.863,78.299,11.379,8.733,2.177,4.965,7.126,0.137,23.059,MS,1.142,69.157,10.661,322.078
7573,11/11/2020 12:00,0.00265,0.00329,0.00594,0.166,0.02527,MS,MS,0.897,-8.611,78.228,11.578,359.735,0.00024,0.0053,0.00628,0.01157,0.184,0.02466,3.504,-6.813,74.272,6.137,23.538,1.762,3.224,4.972,0.14,24.808,MS,1.319,67.134,5.735,328.851
7574,11/11/2020 13:00,0.00437,0.00462,0.00899,0.183,0.02542,MS,MS,1.963,-8.368,77.827,7.057,20.812,0.00032,0.00737,0.00884,0.0162,0.192,0.02363,3.549,-5.894,68.182,3.245,68.562,2.218,3.542,5.746,0.15,24.976,MS,1.774,63.563,2.19,95.781
7575,11/11/2020 14:00,0.005,0.00579,0.01079,0.195,0.02525,MS,MS,2.97,-7.963,75.872,3.952,39.908,0.00025,0.00534,0.00918,0.01451,0.17,0.02526,3.36,-7.387,71.998,8.057,135.386,2.969,4.848,7.807,0.159,25.029,MS,2.209,60.03,2.276,192.138
7576,11/11/2020 15:00,0.00693,0.01105,0.01798,0.216,0.02212,MS,MS,4.534,-6.904,72.463,3.055,140.968,0.00014,0.00298,0.00894,0.01191,0.164,0.0274,3.638,-9.034,78.497,9.992,138.554,2.777,6.671,9.433,0.163,23.524,MS,1.878,62.103,5.652,185.362
7577,11/11/2020 16:00,0.01069,0.01948,0.03017,0.229,0.01766,MS,MS,9.502,-8.1,76.822,6.801,150.854,0.00012,0.00103,0.00905,0.01007,0.169,0.025,5.51,-9.954,84.443,9.063,148.935,3.811,9.989,13.793,0.175,21.046,MS,2.18,61.576,5.923,177.599
7578,11/11/2020 17:00,0.00436,0.0238,0.02816,0.234,0.01451,MS,MS,11.352,-9.174,79.118,6.216,158.269,0.00007,0.00073,0.01643,0.01715,0.286,0.01385,9.958,-11.435,99.677,6.324,142.047,4.042,19.809,23.838,0.24,13.055,MS,4.302,68.988,5.121,162.089
7579,11/11/2020 18:00,0.0051,0.02874,0.03389,0.282,0.007,MS,MS,11.853,-10.032,86.89,3.872,157.813,0.00007,0.00567,0.02587,0.03154,0.266,0.00277,13.808,-12.381,99.94,4.066,139.743,0.687,20.156,20.831,0.222,12.385,MS,4.912,74.339,3.475,180.899
7580,11/11/2020 19:00,0.01597,0.03444,0.05041,0.315,0.00138,MS,MS,8.134,-10.663,96.975,3.729,168.197,0.0001,0.00905,0.02787,0.03692,0.276,0.00163,13.311,-11.67,99.938,1.585,169.899,2.262,30.236,32.492,0.295,3.648,MS,6.478,79.492,1.849,137.262
7581,11/11/2020 20:00,0.00529,0.02971,0.03501,0.284,0.00235,MS,MS,4.623,-11.186,98.857,3.106,168.284,0.00017,0.01605,0.02997,0.04601,0.318,0.00107,13.244,-11.2,100,0.878,239.928,18.575,34.369,52.941,0.612,1.248,MS,15.036,83.958,1.473,314.964
7582,11/11/2020 21:00,0.01368,0.03055,0.04425,0.283,0.00133,MS,MS,5.821,-11.73,99.832,2.42,174.981,0.00027,0.03364,0.03302,0.06665,0.481,0.00171,26.843,-11.473,99.938,3.357,271.573,39.876,36.699,76.577,1.018,1.816,MS,27.965,86.695,2.882,287.382
7583,11/11/2020 22:00,0.03351,0.03283,0.06636,0.383,0.00158,MS,MS,11.586,-11.782,99.966,0.263,168.584,0.00028,0.03801,0.03357,0.07156,0.455,0.00147,21.106,-11.417,99.918,3.097,260.813,29.31,33.196,62.507,0.49,1.07,MS,8.322,87.2,2.5,284.454
7584,11/11/2020 23:00,0.04734,0.03351,0.08083,0.469,0.0018,MS,MS,25.265,-11.934,99.965,0.658,138.1,0.00022,0.02931,0.03163,0.06092,0.421,0.00141,17.595,-12.233,99.901,2.392,251.759,17.564,29.443,47.009,0.272,1.383,MS,4.73,86.501,4.615,274.497
7585,12/11/2020 0:00,0.07458,0.03663,0.1112,0.582,0.00214,MS,MS,23.65,-12.419,99.957,0.324,225.929,0.00024,0.03378,0.03091,0.06468,0.326,0.00136,11.061,-12.502,99.953,1.828,234.718,3.326,23.748,27.078,0.198,3.218,MS,4.421,86.012,4.48,278.536
7586,12/11/2020 1:00,0.06045,0.0341,0.09455,0.519,0.00193,MS,MS,10.202,-12.262,99.965,0.746,176.463,0.00011,0.01278,0.02568,0.03845,0.242,0.00244,6.038,-13.183,99.925,3.068,260.316,3.33,22.944,26.279,0.219,2.517,MS,4.084,85.178,4.662,280.476
7587,12/11/2020 2:00,0.04584,0.03164,0.07748,0.399,0.00173,MS,MS,5.796,-13.31,99.956,2.554,214.402,Z,Z,Z,Z,Z,Z,6.515,-13.673,99.9,4.64,271.424,11.808,22.58,34.395,0.211,1.808,MS,4.16,84.617,4.144,278.541
7588,12/11/2020 3:00,0.07087,0.0341,0.10503,0.339,0.00177,MS,MS,4.568,-13.518,99.966,1.929,235.26,0.00016,0.01649,0.02677,0.04324,0.258,0.00268,4.792,-13.37,99.926,5.056,264.572,5.904,21.281,27.194,0.224,1.833,MS,3.781,84.272,5.334,283.534
7589,12/11/2020 4:00,Z,Z,Z,Z,Z,MS,MS,4.014,-13.067,99.991,2.396,228.255,0.00013,0.01212,0.02753,0.03965,0.248,0.0025,3.802,-13.205,100,3.47,272.155,Z,Z,Z,Z,Z,MS,3.347,83.937,6.001,266.478
7590,12/11/2020 5:00,0.0439,0.03205,0.07599,0.306,0.00157,MS,MS,4.524,-12.841,99.978,2.367,202.56,0.00021,0.02335,0.0318,0.05513,0.279,0.00156,3.968,-12.937,99.999,3.692,266.305,21.992,25.611,47.612,0.199,1.036,MS,3.483,83.705,5.041,266.411
7591,12/11/2020 6:00,0.09229,0.03769,0.13001,0.357,0.00178,MS,MS,4.629,-12.592,99.996,1.729,307.259,0.00024,0.02967,0.03296,0.06262,0.323,0.0014,4.63,-12.408,100,5.062,267.609,10.156,23.301,33.467,0.206,5.584,MS,2.99,82.171,5.983,289.405
7592,12/11/2020 7:00,0.0832,0.03763,0.12087,0.383,0.0016,MS,MS,4.697,-11.816,99.987,1.406,163.121,0.00023,0.03109,0.03602,0.06711,0.36,0.00209,4.982,-11.095,100.01,4.656,260.326,0.707,17.947,18.663,0.2,15.765,MS,3.014,74.282,6.561,303.02
7593,12/11/2020 8:00,0.08291,0.04447,0.1274,0.47,0.00177,MS,MS,4.807,-10.641,99.405,2.857,176.968,0.00032,0.0431,0.03768,0.08077,0.459,0.00375,5.16,-9.593,100.082,2.906,252.017,0.727,18.137,18.878,0.225,16.318,MS,3.957,68.287,6.47,292.439
7594,12/11/2020 9:00,0.03592,0.03398,0.06987,0.376,0.00414,MS,MS,4.112,-10.017,99.044,1.872,167.045,0.00038,0.05167,0.03603,0.08772,0.51,0.00754,6.18,-8.081,87.113,2.803,266.103,3.797,20.846,24.656,0.249,15.133,MS,4.979,65.005,4.223,300.748
