,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
,, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar
,, NO, NO2, NOX, CO, O3, PM2.5, PM2.5, PM2.5S, ET, RH, WS, WD, SO2, NO, NO2, NOX, CO, O3, PM2.5, ET, RH, WS, WD, NO, NO2, NOX, CO, O3, PM2.5, PM2.5S, RH, WS, WD
,, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC
1759,14/03/2024 6:00,0.0012,0.02137,0.02259,0.244,0.01274,MS,MS,7.184,-3.044,99.422,6.189,336.378,0.00074,0.00607,0.02279,0.02886,0.234,0.01262,7.253,-3.42,99.6,8.599,267.121,0.193,10.85,11.064,0.216,20.057,MS,5.95,94.893,6.815,302.59
1760,14/03/2024 7:00,D,D,D,D,D,MS,MS,D,D,D,D,D,0.0007,0.01095,0.0267,0.03764,0.258,0.00889,6.33,-3.268,99.742,9.479,270.03,0.853,16.053,16.921,0.238,15.636,MS,4.296,89.461,7.061,306.618
1761,14/03/2024 8:00,0.00576,0.02194,0.02775,0.4,0.01373,MS,MS,6.687,-0.749,68.807,5.013,343.868,0.0007,0.02157,0.02989,0.05146,0.324,0.00729,5.904,-2.622,99.875,9.367,267.336,3.391,16.909,20.326,0.258,16.665,MS,3.912,77.505,6.797,305.61
1762,14/03/2024 9:00,0.01797,0.02719,0.04515,C,0.01254,MS,MS,8.163,1.74,56.939,1.643,240.078,0.00089,0.01221,0.01912,0.0313,0.264,0.01783,5.547,-0.532,80.058,9.45,270.884,6.116,14.582,20.718,0.235,21.632,MS,4.107,65.811,6.427,302.955
1763,14/03/2024 10:00,0.01826,0.02312,0.04137,C,0.01923,MS,MS,C,2.921,43.53,6.359,260.642,0.00102,0.01006,0.01518,0.02525,0.268,0.02267,7.316,1.711,53.837,6.119,261.38,7.341,12.801,20.174,0.205,25.024,MS,4.464,57.723,7.402,299.622
1764,14/03/2024 11:00,0.0064,0.0276,0.03401,C,0.0115,MS,MS,7.987,4.811,35.407,5.297,241.054,0.00057,0.00467,0.00876,0.01343,0.22,0.03126,6.116,4.637,37.89,4.425,240.312,4.984,7.797,12.797,0.197,31.962,MS,4.108,46.062,5.522,300.841
1765,14/03/2024 12:00,0.00388,0.01058,0.01449,C,0.02937,MS,MS,5.58,6.596,28.08,5.806,206.149,0.00041,0.00224,0.00522,0.00746,0.186,0.03811,4.021,7.205,26.466,5.455,198.597,4.185,7.035,11.234,0.2,37.514,MS,4.699,30.509,5.232,205.804
1766,14/03/2024 13:00,0.00131,0.00268,0.00399,0.082,0.04197,MS,MS,2.512,7.801,22.654,10.136,191.631,0.00016,0.00078,0.0025,0.00328,0.169,0.04387,C,8.081,20.152,10.846,206.265,1.962,3.848,5.823,0.158,42.801,MS,2.666,25.037,7.951,187.515
1767,14/03/2024 14:00,0.00081,0.00177,0.00258,0.076,0.04348,MS,MS,1.927,8.547,23.059,10.719,192.017,0.00011,0.00061,0.0022,0.00281,0.161,0.04455,2.285,8.992,19.988,10.797,189.502,1.471,3.436,4.92,0.158,42.985,MS,2.696,24.676,8.59,176.047
1768,14/03/2024 15:00,0.00072,0.00184,0.00256,0.078,0.04423,MS,MS,2.158,9.393,22.596,10.104,189.554,0.00014,0.00063,0.00237,0.003,0.163,0.04493,2.04,9.914,19.673,9.12,198.627,1.327,3.136,4.474,0.165,43.149,MS,2.752,24.399,7.175,181.677
1769,14/03/2024 16:00,0.00077,0.00222,0.00299,0.086,0.04442,MS,MS,2.438,9.837,22.779,9.88,187.036,0.00014,0.00061,0.00276,0.00337,0.168,0.04429,2.385,10.393,21.019,9.597,177.787,1.195,3.445,4.649,0.172,42.486,MS,3.358,26.205,7.635,172.39
1770,14/03/2024 17:00,0.00081,0.0027,0.00351,0.098,0.04389,MS,MS,2.625,9.458,24.589,8.533,190.246,0.00025,0.00052,0.0039,0.00442,0.171,0.04141,3.345,9.07,30.32,13.476,154.741,1.02,4.766,5.795,0.184,41.358,MS,4.109,29.014,8.769,165.447
1771,14/03/2024 18:00,0.0006,0.00788,0.00848,0.114,0.03646,MS,MS,3.606,8.471,32.855,8.293,197.339,0.0004,0.00045,0.00638,0.00683,0.188,0.03689,3.987,8.029,37.448,8.814,159.22,0.604,6.449,7.06,0.174,39.63,MS,3.613,31.916,8.115,191.673
1772,14/03/2024 19:00,0.00045,0.01717,0.01762,0.146,0.02611,MS,MS,4.767,7.278,37.539,6.088,200.458,0.00048,0.0002,0.00966,0.00986,0.2,0.03237,4.87,7.196,40.675,5.735,171.165,0.233,6.87,7.109,0.192,37.186,MS,4.177,36.604,7.082,191.913
1773,14/03/2024 20:00,0.00028,0.02106,0.02135,0.179,0.02017,MS,MS,6.997,6.198,42.376,5.505,203.096,0.00064,0.00027,0.01878,0.01905,0.237,0.02281,5.277,6.56,41.095,1.677,215.1,0.075,7.012,7.093,0.199,36.609,MS,4.563,36.323,4.091,199.915
1774,14/03/2024 21:00,0.00016,0.02656,0.02672,0.192,0.01223,MS,MS,6.685,4.771,47.989,1.499,176.494,0.00041,0.00087,0.01905,0.01992,0.214,0.02081,5.074,5.739,43.504,1.756,202.564,0.293,10.931,11.226,0.23,31.518,MS,4.805,39.162,2.823,281.037
1775,14/03/2024 22:00,0.00157,0.0323,0.03387,0.255,0.00693,MS,MS,8.106,3.592,52.606,2.78,237.522,0.00041,0.00481,0.03017,0.03499,0.292,0.01114,6.164,4.946,45.09,0.194,262.405,0.171,11.465,11.641,0.204,29.448,MS,3.999,45.529,5.269,291.77
1776,14/03/2024 23:00,0.01477,0.04005,0.05482,0.273,0.00095,MS,MS,8.847,3.082,54.108,1.491,263.662,0.00038,0.00639,0.02931,0.0357,0.314,0.01263,6.499,4.074,47.717,6.414,271.406,0.054,7.183,7.24,0.187,31.045,MS,3.143,50.02,6.013,300.617
1777,15/03/2024 0:00,0.00285,0.03254,0.03539,0.256,0.00514,MS,MS,7.013,2.865,54.851,1.43,163.049,0.00038,0.00112,0.01195,0.01306,0.188,0.02868,2.65,4.609,43.485,9.266,275.82,0.41,9.559,9.971,0.175,26.674,MS,3.589,50.602,7.739,296.585
1778,15/03/2024 1:00,0.00484,0.03493,0.03977,0.251,0.00282,MS,MS,6.044,2.836,54.743,1.126,137.608,0.00035,0.00214,0.01618,0.01832,0.196,0.02309,2.612,3.906,47.088,8.073,271.605,0.088,9.8,9.887,0.166,25.411,MS,2.536,53.168,8.006,295.75
1779,15/03/2024 2:00,0.0014,0.02264,0.02404,0.192,0.01422,MS,MS,3.792,4.225,50.064,2.032,97.098,Z,Z,Z,Z,Z,Z,3.109,3.11,52.244,6.913,270.86,0.084,10.202,10.285,0.165,26.718,MS,1.718,52.633,8.369,300.315
1780,15/03/2024 3:00,0.00009,0.00874,0.00883,0.154,0.02811,MS,MS,1.808,5.842,45.814,10.278,341.724,0.00035,0.00348,0.02216,0.02564,0.227,0.01445,3.076,3.014,55.494,6.491,271.978,0.107,8.579,8.684,0.161,29.243,MS,1.694,50.378,7.224,289.978
1781,15/03/2024 4:00,Z,Z,Z,Z,Z,MS,MS,1.697,6.319,43.842,11.262,337.919,0.00063,0.00157,0.01973,0.0213,0.225,0.01735,3.07,4.322,51.135,5.348,284.404,Z,Z,Z,Z,Z,MS,1.852,48.612,8.892,284.497
1782,15/03/2024 5:00,0.0001,0.00856,0.00866,0.157,0.02939,MS,MS,1.759,6.897,41.718,13.244,333.42,0.00104,0.00414,0.02574,0.02989,0.23,0.0126,3.798,4.437,51.469,5.986,278.472,0.161,10.966,11.124,0.167,26.791,MS,1.923,49.627,7.373,290.671
1783,15/03/2024 6:00,0.00011,0.01282,0.01292,0.181,0.0251,MS,MS,2.783,6.096,44.253,8.408,342.555,0.0011,0.00624,0.03169,0.03793,0.274,0.00816,3.745,3.88,54.195,7.033,271.855,0.408,13.434,13.839,0.178,24.115,MS,2.284,51.949,8.098,294.155
1784,15/03/2024 7:00,0.00077,0.01672,0.01749,0.27,0.02114,MS,MS,3.582,5.389,46.327,9.085,336.796,0.00085,0.01625,0.03777,0.05401,0.361,0.0031,5.408,3.282,57.948,8.49,274.02,2.286,14.644,16.928,0.21,23.128,MS,2.638,53.485,9.022,297.559
1785,15/03/2024 8:00,0.00277,0.02062,0.0234,0.251,0.01706,MS,MS,5.267,5.807,45.576,8.151,347.105,0.00143,0.02771,0.03861,0.06632,0.404,0.00348,7.716,4.272,53.692,5.573,291.09,2.879,15.081,17.959,0.23,23.476,MS,3.157,52.409,8.071,293.794
1786,15/03/2024 9:00,0.00585,0.02073,0.02657,0.257,0.01731,MS,MS,5.762,6.743,43.302,9.499,340.242,0.00161,0.03091,0.0358,0.06671,0.485,0.00476,11.223,4.934,52.73,1.121,236.884,5.82,14.784,20.604,0.234,24.747,MS,3.789,49.56,7.67,291.882
1787,15/03/2024 10:00,0.02533,0.02529,0.05063,0.388,0.01432,MS,MS,9.369,8.157,41.249,2.228,32.137,0.00231,0.0237,0.02635,0.05004,0.375,0.01265,11.376,6.932,45.521,1.662,232.632,6.291,11.799,18.09,0.236,28.012,MS,4.075,43.741,7.426,288.533
1788,15/03/2024 11:00,0.01877,0.01743,0.0362,0.315,0.02227,MS,MS,9,10.535,35.819,7.84,29.923,0.00218,0.02581,0.02639,0.05219,0.355,0.01486,12.163,9.852,38.113,0.746,257.187,3.388,6.543,9.931,0.2,32.941,MS,3.977,38.131,5.621,358.069
1789,15/03/2024 12:00,0.0017,0.00339,0.00509,0.136,0.03561,MS,MS,2.85,11.101,36.53,12.22,17.321,0.00102,0.013,0.01457,0.02757,0.224,0.02695,11.358,12.205,32.164,5.044,8.893,0.882,2.027,2.909,0.153,37.877,MS,1.833,39.856,10.274,8.029
1790,15/03/2024 13:00,0.00107,0.00259,0.00366,0.122,0.03842,MS,MS,2.039,11.464,37.483,9.762,13.683,0.00046,0.0026,0.00552,0.00811,0.157,0.03568,5.3,12.61,32.921,6.099,0.743,0.558,1.635,2.194,0.151,38.955,MS,2.038,39.57,6.027,350.057
1791,15/03/2024 14:00,0.00106,0.0028,0.00386,0.123,0.04011,MS,MS,2.563,12.144,35.704,2.455,81.037,0.00035,0.00183,0.00514,0.00697,0.147,0.03717,5.095,13.343,31.33,2.205,51.462,0.886,2.558,3.446,0.165,39.238,MS,2.901,37.689,3.13,131.455
1792,15/03/2024 15:00,0.00135,0.00366,0.00501,0.13,0.04016,MS,MS,3.254,12.457,36.141,7.784,78.522,0.00036,0.00247,0.00647,0.00894,0.152,0.03637,5.559,13.854,32.915,6.877,89.545,1.358,3.834,5.196,0.176,39.212,MS,3.508,38.295,6.972,87.782
1793,15/03/2024 16:00,0.00074,0.00277,0.00351,0.123,0.04012,MS,MS,2.999,10.98,45.416,13.201,105.516,0.00046,0.00187,0.00525,0.00712,0.136,0.03666,5.258,12.108,42.156,10.898,84.954,1.608,4.884,6.495,0.19,38.198,MS,3.939,43.194,9.566,75.134
1794,15/03/2024 17:00,0.00053,0.00284,0.00337,0.124,0.04028,MS,MS,3.074,9.829,48.174,12.161,96.711,0.00044,0.00145,0.00595,0.0074,0.14,0.03582,5.208,10.809,45.161,9.585,72.196,1.115,4.506,5.623,0.181,37.034,MS,4.149,50.541,9.312,86.112
1795,15/03/2024 18:00,0.00029,0.00339,0.00367,0.127,0.03969,MS,MS,3.225,9.153,49.416,9.407,99.071,0.00045,0.00076,0.00668,0.00744,0.131,0.03484,5.033,9.751,47.735,8.735,88.844,0.681,5.255,5.939,0.184,36.009,MS,4.52,52.842,7.086,87.825
1796,15/03/2024 19:00,0.00003,0.00627,0.00629,0.154,0.03606,MS,MS,4.24,8.062,53.077,7.424,95.619,0.0005,0.00097,0.01624,0.0172,0.147,0.02445,6.309,8.438,52.903,5.74,70.167,0.308,7.279,7.577,0.188,33.965,MS,4.778,56.076,5.491,90.115
1797,15/03/2024 20:00,0.00001,0.01273,0.01273,0.212,0.02684,MS,MS,6.719,6.825,58.541,3.959,123.569,0.0003,0.0008,0.02146,0.02226,0.205,0.01531,6.731,6.6,63.262,1.172,76.561,0.385,12.701,13.091,0.245,27.814,MS,6.804,59.156,4.182,94.567
1798,15/03/2024 21:00,0,0.01814,0.01814,0.268,0.01811,MS,MS,11.725,5.218,68.622,2.064,123.778,0.00007,0.0004,0.021,0.02139,0.233,0.01185,5.539,4.938,86.107,0.184,120.42,0.345,19.099,19.449,0.315,19.855,MS,8.769,63.316,3.227,79.954
1799,15/03/2024 22:00,0.0004,0.02274,0.02314,0.31,0.01131,MS,MS,12.769,3.348,90.815,1.38,198.255,0.00005,0.0002,0.01479,0.01501,0.229,0.01736,5.31,4.077,94.146,0.168,174.951,1.332,23.113,24.451,0.337,14.479,MS,9.19,67.772,2.204,130.259
1800,15/03/2024 23:00,0.01298,0.02993,0.04291,0.451,0.00314,MS,MS,15.177,2.535,99.783,0.614,59.937,0.00014,0.00273,0.02672,0.02945,0.336,0.00702,8.191,4.038,92.77,0.185,247.004,1.448,25.73,27.184,0.336,10.268,MS,8.775,70.892,0.929,160.775
1801,16/03/2024 0:00,0.02871,0.03279,0.0615,0.579,-0.00036,MS,MS,17.238,1.676,99.624,0.913,88.751,0.00009,0.00027,0.01625,0.01652,0.253,0.01493,5.834,3.315,99.592,1.789,236.458,4.554,27.343,31.904,0.458,4.718,MS,8.499,77.337,0.234,51.898
1802,16/03/2024 1:00,0.04124,0.03213,0.07337,0.635,-0.00048,MS,MS,17.794,1.004,99.551,0.892,70.807,0.00008,0.00045,0.0194,0.01986,0.25,0.01202,5.274,2.81,100.093,0.181,246.487,6.924,30.26,37.191,0.433,0.288,MS,8.719,82.387,1.525,336.357
1803,16/03/2024 2:00,0.04435,0.03152,0.07587,0.604,-0.00055,MS,MS,17.654,0.403,99.437,1.347,173.09,Z,Z,Z,Z,Z,Z,4.801,2.455,100.042,0.194,237.407,9.118,29.192,38.318,0.378,0.134,MS,7.822,84.335,1.179,331.581
1804,16/03/2024 3:00,0.03082,0.03274,0.06356,0.471,-0.00043,MS,MS,12.748,0.507,99.4,0.879,99.011,0.00013,0.00036,0.01885,0.01921,0.221,0.01041,4.397,1.918,99.913,0.193,246.401,6.644,27.077,33.73,0.334,1.447,MS,6.111,85.42,1.837,314.58
1805,16/03/2024 4:00,Z,Z,Z,Z,Z,MS,MS,12.178,-0.036,99.4,1.65,157.099,0.00015,0.00078,0.02066,0.02144,0.212,0.0092,4.32,1.621,99.799,0.18,273.974,Z,Z,Z,Z,Z,MS,4.759,83.215,3.156,287.097
1806,16/03/2024 5:00,0.04081,0.02879,0.0696,0.424,-0.00089,MS,MS,11.264,-0.641,99.4,0.985,204.782,0.0001,0.00157,0.02198,0.02355,0.227,0.00713,4.297,1.067,99.783,0.181,254.918,0.613,15.933,16.553,0.198,9.369,MS,5.759,85.481,7.316,291.38
1807,16/03/2024 6:00,0.04862,0.02845,0.07707,0.438,-0.0007,MS,MS,11.696,-0.976,99.381,0.282,192.819,0.00013,0.0027,0.02122,0.02393,0.246,0.00729,4.435,0.733,99.739,5.881,268.02,1.103,16.071,17.179,0.206,7.142,MS,4.833,85.762,8.619,291.111
1808,16/03/2024 7:00,0.07591,0.03115,0.10706,0.56,-0.00078,MS,MS,11.932,-0.847,99.343,0.455,318.237,0.00015,0.00376,0.02165,0.02541,0.255,0.00523,3.979,0.21,99.711,4.412,263.324,3.484,17.351,20.839,0.207,5.117,MS,4.426,85.884,8.857,302.828
1809,16/03/2024 8:00,0.04844,0.02981,0.07825,0.384,0.00142,MS,MS,9.571,0.245,99.31,0.453,253.309,0.00019,0.00733,0.01852,0.02585,0.267,0.00794,3.725,0.321,99.717,6.903,262.478,3.692,13.802,17.497,0.203,11.176,MS,4.51,80.061,9.199,305.901
1810,16/03/2024 9:00,0.00967,0.01437,0.02404,0.237,0.01328,MS,MS,6.508,4.209,83.551,9.717,337.94,0.00048,0.00979,0.01385,0.02365,0.269,0.01265,4.392,2.668,98.798,8.618,271.405,7.65,12.148,19.796,0.192,16.312,MS,5.109,68.624,9.279,298.766
1811,16/03/2024 10:00,0.00777,0.01091,0.01868,0.221,0.01913,MS,MS,7.45,7.979,50.219,10.066,338.059,0.00129,0.00844,0.01077,0.01922,0.227,0.01753,7.136,6.249,60.184,7.936,266.056,5.9,8.686,14.584,0.185,21.279,MS,6.194,58.823,9.73,292.975
1812,16/03/2024 11:00,0.00601,0.00896,0.01497,0.201,0.02293,MS,MS,7.417,10.556,40.882,10.289,322.501,0.00149,0.00817,0.01096,0.01913,0.245,0.01967,8.539,9.649,44.991,7.284,272.72,5.617,7.879,13.493,0.179,24.693,MS,6.363,49.137,9.888,281.981
1813,16/03/2024 12:00,0.00273,0.00488,0.00761,0.159,0.03086,MS,MS,5.106,12.61,34.45,10.018,333.347,0.00131,0.00409,0.00806,0.01215,0.18,0.03031,5.706,12.253,33.561,8.554,330.759,2.564,4.927,7.494,0.167,31.791,MS,4.651,39.897,8.084,296.279
