2104,29/03/2021 15:00,0.00057,0.00132,0.00187,0.153,0.03929,MS,MS,0.706,-2.553,42.972,39.638,339.466,0.00016,0.00251,0.00373,0.00625,0.181,0.03873,1.94,-1.963,39.451,33.026,342.906,0.996,1.463,2.444,0.138,36.783,MS,0.383,39.083,27.139,341.303
2105,29/03/2021 16:00,0.00029,0.00107,0.00135,0.151,0.04062,MS,MS,0.968,-2.194,43.881,37.459,338.915,0.00016,0.00154,0.00306,0.0046,0.178,0.04065,2.117,-1.597,39.691,35.17,339.276,0.764,1.388,2.137,0.138,38,MS,0.752,40.86,27.395,339.464
2106,29/03/2021 17:00,0.00043,0.00157,0.00198,0.157,0.04002,MS,MS,0.995,-2.366,45.058,32.652,339.818,0.00018,0.00131,0.00313,0.00445,0.171,0.04054,2.307,-1.907,41.915,32.463,341.555,0.712,1.46,2.161,0.135,38.007,MS,0.655,41.368,26.406,340.158
2107,29/03/2021 18:00,0.00011,0.00117,0.00127,0.151,0.04113,MS,MS,0.692,-2.983,41.257,31.095,341.767,0.0002,0.00097,0.00304,0.00401,0.164,0.04116,2.261,-2.426,38.239,29.635,346.156,0.59,1.602,2.179,0.134,38.356,MS,0.504,37.542,21.569,346.492
2108,29/03/2021 19:00,-0.00012,0.00194,0.00182,0.153,0.04004,MS,MS,0.66,-4.46,43.134,26.767,357.809,0.00008,0.00096,0.00434,0.00531,0.161,0.03948,2.074,-3.923,40.886,31.281,1.046,0.387,1.891,2.263,0.138,37.076,MS,0.362,42.921,16.417,5.431
2109,29/03/2021 20:00,0,0.00296,0.00294,0.157,0.03788,MS,MS,0.622,-5.743,47.369,21.326,351.118,0.00013,0.00077,0.00672,0.00749,0.163,0.03643,1.646,-5.207,43.489,18.564,357.256,0.296,2.408,2.696,0.139,35.755,MS,0.3,47.147,12.193,3.061
2110,29/03/2021 21:00,-0.00006,0.00306,0.003,0.159,0.03678,MS,MS,0.661,-6.688,51.349,19.972,338.24,0.00012,0.00041,0.00604,0.00645,0.164,0.03617,1.641,-6.087,46.884,19.964,344.903,0.112,2.811,2.916,0.138,34.717,MS,0.248,49.399,8.318,315.719
2111,29/03/2021 22:00,-0.00012,0.00355,0.00343,0.159,0.03508,MS,MS,0.567,-7.385,52.103,14.737,334.758,0.00008,0.00031,0.00553,0.00584,0.163,0.03572,1.517,-6.792,48.224,17.068,341.895,0.088,2.794,2.874,0.135,34.116,MS,0.177,50.433,7.766,307.01
2112,29/03/2021 23:00,-0.00017,0.00462,0.00444,0.156,0.03398,MS,MS,0.507,-7.82,52.257,13.74,334.491,0.00011,0.00053,0.0082,0.00874,0.166,0.03285,1.823,-7.177,48.198,11.246,343.559,0.129,2.963,3.086,0.135,33.483,MS,0.114,49.967,8.439,318.154
2113,30/03/2021 0:00,-0.00027,0.00359,0.00332,0.154,0.03465,MS,MS,0.482,-8.045,52.42,10.937,329.307,0.00012,0.00049,0.00844,0.00893,0.164,0.03247,1.564,-7.39,47.597,8.829,342.099,0.045,3.146,3.186,0.134,32.906,MS,0.089,49.762,6.678,312.224
2114,30/03/2021 1:00,-0.00006,0.00417,0.0041,0.161,0.03452,MS,MS,0.416,-7.862,49.667,8.712,317.744,0.00017,0.00034,0.00751,0.00786,0.164,0.03411,1.088,-7.269,45.909,8.993,332.439,0.047,3.574,3.617,0.137,32.539,MS,0.104,49.689,5.867,300.734
2115,30/03/2021 2:00,0.0003,0.00779,0.0081,0.166,0.03025,MS,MS,0.528,-7.728,49.609,6.872,290.257,Z,Z,Z,Z,Z,Z,1.011,-7.207,47.002,6.198,276.976,0.075,4.125,4.198,0.141,31.84,MS,0.191,52.113,6.103,285.107
2116,30/03/2021 3:00,0.0017,0.01863,0.02031,0.168,0.02155,MS,MS,0.732,-8.151,54.48,6.936,263.454,0.00009,0.00025,0.00934,0.00958,0.164,0.03097,1.579,-7.763,53.411,8.334,239.851,0.091,7.661,7.752,0.146,26.939,MS,0.263,58.053,5.071,293.51
2117,30/03/2021 4:00,Z,Z,Z,Z,Z,MS,MS,0.74,-8.486,59.103,6.691,252.171,0.00006,0.00086,0.01599,0.01685,0.17,0.02477,0.976,-8.3,57.965,6.002,246.482,Z,Z,Z,Z,Z,MS,0.185,62.869,5.724,298.158
2118,30/03/2021 5:00,0.00179,0.02106,0.02284,0.192,0.01748,MS,MS,0.94,-8.777,61.993,6.322,246.584,0.00019,0.00126,0.01839,0.01966,0.187,0.02271,1.2,-8.575,62.565,6.276,250.575,0.149,7.497,7.647,0.144,24.382,MS,0.363,66.554,6.909,304.771
2119,30/03/2021 6:00,0.00398,0.03035,0.03434,0.225,0.0078,MS,MS,1.401,-9.45,68.662,4.926,256.693,0.00018,0.00347,0.02193,0.02538,0.211,0.01979,2.133,-8.868,67.994,7.705,257.667,0.19,9.378,9.57,0.152,23.254,MS,0.414,69.182,6.852,308.44
2120,30/03/2021 7:00,0.00893,0.03189,0.04081,0.246,0.00801,MS,MS,1.68,-9.444,69.361,5.693,258.094,0.00015,0.00433,0.02325,0.02759,0.233,0.01874,2.607,-8.868,70.127,5.512,252.155,0.696,9.955,10.653,0.164,22.776,MS,0.47,70.3,8.344,310.818
2121,30/03/2021 8:00,0.04142,0.02817,0.06761,0.28,0.01267,MS,MS,2.82,-8.103,64.118,5.684,262.526,0.0004,0.00697,0.01807,0.02504,0.238,0.02381,2.92,-7.8,64.87,7.335,264.742,2.939,9.961,12.903,0.168,22.562,MS,0.827,67.862,7.856,300.771
2122,30/03/2021 9:00,0.0132,0.0193,0.0325,0.263,0.02243,MS,MS,2.087,-5.414,53.354,6.991,287.8,0.00038,0.00328,0.00718,0.01046,0.19,0.03367,1.904,-5.697,54.188,8.845,245.506,4.394,8.026,12.425,0.16,25.99,MS,3.033,60.185,9.082,292.678
2123,30/03/2021 10:00,0.01307,0.01733,0.0304,0.225,0.02709,MS,MS,2.005,-3.309,43.134,8.317,271.171,0.00031,0.00277,0.00526,0.00804,0.175,0.037,2.012,-3.575,44.536,7.46,255.656,4.678,7.216,11.901,0.16,28.641,MS,3.783,49.937,7.888,291.074
2124,30/03/2021 11:00,0.00402,0.0066,0.01061,0.19,0.03983,MS,MS,1.863,-1.158,33.296,9.635,281.452,0.00054,0.0039,0.00695,0.01086,0.2,0.0394,2.625,-1.276,34.272,7.188,306.476,2.039,3.692,5.735,0.145,37.201,MS,2.403,34.654,6.739,292.842
2125,30/03/2021 12:00,0.00105,0.00283,0.00388,0.162,0.04488,MS,MS,1.41,0.539,26.452,10.791,287.393,0.0008,0.00179,0.00399,0.00577,0.16,0.04372,2.297,0.067,28.349,4.791,279.966,0.845,1.981,2.825,0.134,41.987,MS,1.942,26.942,8.992,266.378
2126,30/03/2021 13:00,0.00083,0.00275,0.00359,0.161,0.04604,MS,MS,1.651,1.656,25.865,10.486,295.022,0.00034,0.0012,0.00301,0.00421,0.157,0.04634,2.245,1.645,25.991,6.911,282.231,0.521,1.516,2.04,0.131,43.958,MS,2.196,25.552,9.941,275.721
2127,30/03/2021 14:00,0.0005,0.00158,0.00208,0.155,0.04762,MS,MS,2.083,2.861,24.67,9.941,270.637,0.00011,0.00071,0.00213,0.00285,0.15,0.04776,1.987,2.554,26.726,11.332,222.083,0.339,1.192,1.543,0.132,45.105,MS,2.326,24.338,13.172,271.589
2128,30/03/2021 15:00,0.00084,0.0019,0.00274,0.152,0.04692,MS,MS,2.303,3.213,26.786,11.857,210.517,0.00013,0.00057,0.00204,0.00261,0.154,0.04746,2.489,2.854,29.621,14.343,195.301,0.417,1.403,1.828,0.136,45.074,MS,2.384,23.93,13.522,259.329
2129,30/03/2021 16:00,0.00111,0.0015,0.00261,0.152,0.04699,MS,MS,2.915,2.836,29.461,11.405,180.267,0.00011,0.00042,0.00199,0.00242,0.152,0.04809,2.811,3.221,29.962,14.007,183.282,0.262,1.128,1.399,0.131,45.094,MS,1.88,23.882,12.695,256.899
2130,30/03/2021 17:00,0.00035,0.00234,0.00269,0.159,0.0459,MS,MS,4.127,3.071,29.886,7.299,179.723,0.00008,0.00028,0.00196,0.00225,0.15,0.04809,3.663,3.56,29.964,11.259,183.558,0.283,1.348,1.643,0.132,44.481,MS,1.75,24.477,12.542,257.213
2131,30/03/2021 18:00,0.0005,0.00318,0.00369,0.153,0.04578,MS,MS,2.947,4.042,25.996,14.98,270.725,0.00007,0.00046,0.00269,0.00316,0.148,0.04776,3.844,4.44,26.465,12.674,266.873,0.212,1.627,1.851,0.131,44.359,MS,2.003,25.299,15.979,275.382
2132,30/03/2021 19:00,0.00024,0.00536,0.00561,0.15,0.04286,MS,MS,3.206,3.053,29.198,17.799,272.757,0.00007,0.00044,0.00351,0.00395,0.145,0.0464,3.603,3.505,28.583,17.498,278.792,0.107,1.967,2.087,0.138,43.011,MS,2.108,29.535,15.205,284.454
2133,30/03/2021 20:00,0.00005,0.00598,0.00603,0.154,0.04089,MS,MS,2.922,1.806,33.135,17.324,280.11,0.00006,0.00052,0.00514,0.00566,0.154,0.04344,3.518,2.092,33.774,15.032,282.109,0.045,3.254,3.313,0.144,40.126,MS,1.987,34.725,12.186,290.223
2134,30/03/2021 21:00,0.00005,0.00553,0.00559,0.161,0.0406,MS,MS,2.643,1.19,35.023,16.723,282.451,0.00007,0.0008,0.00687,0.00767,0.155,0.04118,3.276,1.107,36.809,13.462,280.999,0.039,5.015,5.069,0.145,36.774,MS,1.494,38.683,8.694,292.605
2135,30/03/2021 22:00,0.00022,0.00681,0.00705,0.163,0.03829,MS,MS,2.409,0.756,37.054,15.82,281.587,0.00007,0.00105,0.00959,0.01064,0.164,0.03816,2.986,0.47,39.124,10.5,286.134,0.038,5.448,5.502,0.149,34.977,MS,1.58,42.621,7.062,281.792
2136,30/03/2021 23:00,0.00019,0.01111,0.01131,0.172,0.03309,MS,MS,2.601,0.099,40.216,12.712,277.509,0.00007,0.00093,0.01005,0.01098,0.168,0.03712,2.971,-0.113,41.59,7.439,285.166,0.074,10.267,10.357,0.157,29.026,MS,1.985,45.734,5.768,259.243
2137,31/03/2021 0:00,0.00026,0.01255,0.01282,0.176,0.0311,MS,MS,2.285,0.14,40.656,9.723,271.811,0.00009,0.00055,0.01589,0.01645,0.178,0.03106,3.388,-0.81,44.763,5.415,248.369,0.038,5.997,6.052,0.146,33.111,MS,1.351,44.894,5.95,275.949
2138,31/03/2021 1:00,0.00579,0.02637,0.03213,0.193,0.01906,MS,MS,3.048,-0.684,44.55,7.62,261.266,0.00011,0.00135,0.02135,0.02271,0.176,0.02488,4.153,-1.362,47.84,5.521,226.574,0.017,5.037,5.072,0.144,33.661,MS,0.885,44.542,6.313,292.944
2139,31/03/2021 2:00,0.00046,0.01745,0.01792,0.192,0.02699,MS,MS,1.977,-0.078,41.897,10.162,270.829,Z,Z,Z,Z,Z,Z,2.542,-0.831,45.148,6.081,249.939,0.018,5.535,5.572,0.15,32.17,MS,0.743,46.052,5.834,299.299
2140,31/03/2021 3:00,0.00231,0.02746,0.02977,0.197,0.0176,MS,MS,2.635,-0.906,45.179,6.271,240.595,0.00011,0.00125,0.01572,0.01697,0.163,0.03022,2.029,-0.884,44.499,7.164,263.311,0.033,9.772,9.825,0.157,27.228,MS,0.754,49.18,3.905,312.696
2141,31/03/2021 4:00,Z,Z,Z,Z,Z,MS,MS,3.828,-2.667,58.247,4.999,182.51,0.00017,0.00441,0.03379,0.03821,0.226,0.01532,4.375,-1.46,47.372,3.959,276.338,Z,Z,Z,Z,Z,MS,0.754,51.833,2.938,328.784
2142,31/03/2021 5:00,0.00596,0.02818,0.03413,0.231,0.01197,MS,MS,4.421,-2.906,59.861,4.413,183.125,0.00012,0.00372,0.03474,0.03845,0.195,0.01254,4.192,-2.071,50.756,4,225.759,0.409,23.769,24.196,0.183,13.771,MS,1.274,56.532,1.497,341.882
2143,31/03/2021 6:00,0.02233,0.03761,0.06037,0.238,0.00596,MS,MS,6.411,-3.272,60.719,4.086,189.124,0.00026,0.01989,0.04569,0.06559,0.326,0.00178,10.033,-2.919,57.705,3.203,224.253,5.38,38.425,43.796,0.229,2.164,MS,1.561,60.123,1.661,320.84
2144,31/03/2021 7:00,0.02343,0.04022,0.06368,0.357,0.00244,MS,MS,7.336,-3.364,63.336,3.37,174.025,0.0009,0.03207,0.04551,0.07759,0.425,0.00247,10.992,-2.381,57.287,5.31,251.901,15.711,40.261,56.023,0.409,2.999,MS,3.709,60.568,1.445,273.726
2145,31/03/2021 8:00,0.04348,0.03835,0.08183,0.479,0.00721,MS,MS,11.568,-0.87,56.191,4.36,185.849,0.00074,0.02585,0.03523,0.06108,0.359,0.0114,7.985,-0.78,51.987,4.075,249.141,17.226,30.602,47.87,0.335,10.318,MS,3.617,50.094,1.673,309.095
2146,31/03/2021 9:00,0.01805,0.02582,0.04387,0.405,0.01995,MS,MS,6.984,3.199,41.255,6.392,204.79,0.00071,0.01629,0.02469,0.04098,0.303,0.02049,7.928,2.435,43.761,6.232,218.964,3.115,8.643,11.789,0.17,30.618,MS,2.211,38.459,7.16,292.815
2147,31/03/2021 10:00,0.00261,0.00638,0.009,0.21,0.03984,MS,MS,2.783,7.544,29.409,17.472,273.95,0.0003,0.00456,0.00898,0.01354,0.192,0.03658,5.417,6.77,33.119,10.498,262.536,0.719,2.346,3.086,0.137,40.036,MS,2.217,28.964,16.737,285.536
2148,31/03/2021 11:00,0.00121,0.00248,0.0037,0.161,0.04433,MS,MS,3.921,9.158,25.298,20.884,280.264,0.0001,0.00227,0.0047,0.00697,0.141,0.04434,7.304,9.151,26.03,19.573,285.095,0.413,1.421,1.851,0.127,42.486,MS,3.701,25.659,20.256,284.383
2149,31/03/2021 12:00,0.00112,0.00202,0.00315,0.146,0.0457,MS,MS,6.486,10.022,23.811,23.336,281.946,0.00007,0.00198,0.00424,0.00622,0.139,0.04572,6.661,10.209,24.313,22.144,282.585,0.481,1.554,2.052,0.128,43.217,MS,4.799,24.406,20.501,278.451
2150,31/03/2021 13:00,0.00107,0.00207,0.00315,0.133,0.04616,MS,MS,7.186,11.022,22.85,22.783,278.1,0.00007,0.00178,0.00408,0.00586,0.135,0.04645,7.51,11.085,23.387,22.873,284.551,0.404,1.338,1.759,0.13,43.872,MS,5.004,23.497,19.258,280.399
2151,31/03/2021 14:00,0.00207,0.00371,0.00579,0.126,0.04535,MS,MS,7.485,11.886,22.061,22.016,273.497,0.00006,0.00168,0.00405,0.00574,0.131,0.04675,6.856,12.187,22.292,22.49,276.979,0.365,1.301,1.683,0.124,44.257,MS,4.656,22.485,18.858,277.252
2152,31/03/2021 15:00,0.00115,0.0026,0.00376,0.127,0.04626,MS,MS,6.91,12.298,21.418,21.561,275.752,0.00007,0.00118,0.00315,0.00434,0.13,0.04723,5.496,12.571,21.833,21.361,281.436,0.374,1.374,1.765,0.124,44.322,MS,5.495,21.733,20.009,270.372
2153,31/03/2021 16:00,0.00099,0.00216,0.00315,0.119,0.04624,MS,MS,8.228,12.376,20.908,23.287,267.274,0.00007,0.00103,0.00316,0.00419,0.134,0.04745,4.742,12.979,20.679,20.465,283.949,0.282,1.22,1.519,0.13,44.702,MS,5.944,20.502,20.849,275.374
2154,31/03/2021 17:00,0.00248,0.00547,0.00796,0.124,0.04368,MS,MS,6.559,12.081,20.69,23.421,267.935,0.00005,0.00069,0.00262,0.00332,0.13,0.04801,4.711,12.57,20.165,24.601,279.15,0.258,1.308,1.583,0.129,44.101,MS,5.286,20.606,19.065,267.789
2155,31/03/2021 18:00,0.00123,0.00374,0.00498,0.13,0.04428,MS,MS,7.585,10.886,21.889,20.782,272.222,0.00004,0.00071,0.00378,0.00449,0.134,0.04636,4.734,11.413,21.896,19.127,280.898,0.169,1.542,1.728,0.131,43.386,MS,4.858,22.012,14.327,262.966
2156,31/03/2021 19:00,0.00011,0.0051,0.00522,0.129,0.0425,MS,MS,5.523,10.026,23.086,14.203,278.105,0.00006,0.00095,0.00785,0.0088,0.146,0.04184,5.378,10.236,24.343,11.166,284.976,0.144,4.457,4.618,0.139,40.337,MS,6.584,24.008,7.373,285.817
2157,31/03/2021 20:00,0.00011,0.00961,0.00973,0.145,0.03726,MS,MS,5.588,9.237,24.887,6.784,261.145,0.00012,0.0011,0.01307,0.01417,0.173,0.03671,6.98,9.471,26.085,8.009,279.629,0.058,4.226,4.3,0.144,39.769,MS,4.92,24.803,5.93,269.076
2158,31/03/2021 21:00,0.00043,0.01859,0.01903,0.146,0.02854,MS,MS,5.5,8.007,27.229,7.559,267.555,0.0001,0.00039,0.01655,0.01695,0.197,0.03218,8.544,8.319,28.505,5.448,243.949,0.238,6.45,6.704,0.158,37.268,MS,4.63,26.645,4.236,280.563
2159,31/03/2021 22:00,0.00145,0.02809,0.02956,0.155,0.02208,MS,MS,5.769,7.443,27.514,4.293,261.887,0.0004,0.00041,0.0197,0.02011,0.21,0.02534,10.017,6.646,35.253,4.025,223.565,0.482,4.475,4.973,0.144,39.799,MS,3.033,25.981,6.972,263.897
2160,31/03/2021 23:00,0.00149,0.02525,0.02677,0.2,0.02136,MS,MS,7.721,6.567,31.927,0.51,188.55,0.00036,0.00072,0.02138,0.0221,0.188,0.02385,9.351,6.203,36.931,5.831,191.171,0.049,5.412,5.476,0.152,37.561,MS,3.33,26.953,3.297,246.262
2161,01/04/2021 0:00,0.00029,0.02533,0.02562,0.235,0.01834,MS,MS,6.922,5.511,37.635,2.682,194.939,0.0003,0.00043,0.01463,0.01506,0.167,0.03007,8.466,5.938,36.961,2.135,199.872,0.002,5.541,5.557,0.147,36.769,MS,3.021,28.05,3.524,283.286
2162,01/04/2021 1:00,0.0003,0.01116,0.01147,0.169,0.03322,MS,MS,5.65,5.895,33.327,5.029,220.834,0.00021,0.00012,0.01192,0.01204,0.167,0.03157,8.775,5.489,37.426,4.743,248.137,0.003,4.958,4.976,0.132,37.349,MS,3.483,28.017,4.938,228.73
2163,01/04/2021 2:00,0.00029,0.01865,0.01895,0.166,0.02407,MS,MS,15.849,4.17,39.936,0.458,110.343,Z,Z,Z,Z,Z,Z,8.796,4.452,41.342,4.236,224.289,0.068,12.032,12.115,0.175,28.674,MS,6.469,33.072,2.356,329.525
2164,01/04/2021 3:00,0.00223,0.02777,0.03002,0.183,0.01205,MS,MS,7.729,2.638,47.218,3.765,168.469,0.00012,0.0002,0.01417,0.01436,0.168,0.0255,9.009,2.785,47.882,1.878,137.493,0.427,20.653,21.102,0.199,16.332,MS,7.217,41.572,0.864,305.247
2165,01/04/2021 4:00,Z,Z,Z,Z,Z,MS,MS,6.296,1.017,56.544,1.329,189.347,0.00012,0.00652,0.02853,0.03506,0.183,0.01243,16.542,1.696,52.331,0.857,169.876,Z,Z,Z,Z,Z,MS,6.109,48.779,0.341,258.132
2166,01/04/2021 5:00,0.01445,0.04003,0.05446,0.232,0.00068,MS,MS,7.96,-0.191,68.524,0.741,126.042,0.00018,0.00748,0.0398,0.04726,0.242,0.00655,13.609,1.448,51.593,3.022,290.486,2.411,31.642,34.039,0.27,3.178,MS,5.977,55.343,1.444,352.83
2167,01/04/2021 6:00,0.02339,0.04113,0.06455,0.27,0.00069,MS,MS,8.652,-1.064,72.751,0.61,145.734,0.00017,0.01167,0.04366,0.05533,0.307,0.00269,13.428,0.521,55.609,2.644,258.473,6.041,37.526,43.579,0.276,-0.425,MS,5.756,57.917,1.393,312.031
2168,01/04/2021 7:00,0.07405,0.04839,0.12223,0.386,0.00145,MS,MS,10.804,-0.754,69.365,0.518,96.052,0.00066,0.09977,0.05338,0.15315,0.532,0.00103,39.822,-0.008,60.579,1.497,49.453,17.996,39.223,57.226,0.362,0.363,MS,7.695,58.472,1.519,343.875
2169,01/04/2021 8:00,0.11512,0.05355,0.16883,0.478,0.00276,MS,MS,12.963,0.196,72.233,0.198,282.062,0.00083,0.12778,0.0568,0.18456,0.559,0.00269,34.822,1.824,56.024,2.364,186.515,39.862,38.156,78.028,0.507,3.396,MS,13.524,54.731,1.66,286.004
2170,01/04/2021 9:00,0.10583,0.05225,0.15803,0.726,0.00488,MS,MS,19.29,4.076,47.204,0.813,357.79,0.00033,0.02365,0.03389,0.05754,0.378,0.01368,16.427,6.191,38.681,3.404,236.795,23.636,31.53,55.173,0.392,10.149,MS,10.859,41.891,1.344,267.796
2171,01/04/2021 10:00,0.03212,0.03631,0.06843,0.455,0.01472,MS,MS,14.038,8.38,32.04,4.29,152.322,0.00051,0.0484,0.04245,0.09085,0.405,0.01084,29.164,10.003,31.833,2.332,47.308,13.244,22.555,35.807,0.315,21.202,MS,10.834,28.925,3.68,142.863
2172,01/04/2021 11:00,0.00975,0.01653,0.02628,0.271,0.03656,MS,MS,10.403,13.637,17.655,6.297,250.587,0.00023,0.00578,0.01179,0.01757,0.171,0.03919,8.222,14.965,16.545,4.266,258.479,3.702,10.159,13.868,0.189,35.166,MS,8.558,17.306,1.939,180.497
2173,01/04/2021 12:00,0.00189,0.00551,0.0074,0.137,0.04848,MS,MS,7.093,15.805,10.825,17.568,253.412,0.00005,0.00074,0.00261,0.00336,0.124,0.05046,7.056,16.551,10.957,27.502,269.068,0.886,3.113,4.004,0.123,45.445,MS,7.719,9.43,13.209,258.24
2174,01/04/2021 13:00,0.00117,0.00331,0.00448,0.108,0.05069,MS,MS,13.454,15.927,10.725,25.403,256.061,0.00005,0.00065,0.00224,0.00289,0.13,0.05206,6.082,16.547,11.214,32.279,256.93,0.363,1.389,1.756,0.105,48.333,MS,8.952,7.908,27.094,256.48
2175,01/04/2021 14:00,0.00121,0.00391,0.00511,0.104,0.0512,MS,MS,10.148,16.074,10.479,26.922,251.437,0.00004,0.00065,0.00217,0.00282,0.136,0.05278,5.517,16.707,10.598,34.634,254.029,0.261,1.208,1.472,0.107,48.473,MS,6.922,9.038,25.005,274.128
2176,01/04/2021 15:00,0.00124,0.00411,0.00535,0.1,0.05194,MS,MS,12.617,16.159,10.413,28.979,263.541,0.00004,0.0005,0.00178,0.00227,0.14,0.05352,5.475,16.324,11.366,37.401,266.206,0.19,1.031,1.223,0.11,48.369,MS,9.725,10.82,31.051,281.297
2177,01/04/2021 16:00,0.00183,0.00462,0.00643,0.105,0.05228,MS,MS,16.317,15.295,13.633,33.183,260.025,0.00005,0.00038,0.00173,0.00211,0.149,0.05456,5.931,15.443,14.648,35.975,256.394,0.3,1.078,1.38,0.113,48.189,MS,8.418,14.858,29.495,277.475
2178,01/04/2021 17:00,0.00177,0.00438,0.00615,0.124,0.05033,MS,MS,10.174,13.656,19.091,29.42,258.237,0.00005,0.00036,0.00174,0.00209,0.154,0.05234,5.178,13.946,19.375,33.438,252.181,0.425,1.149,1.574,0.121,46.524,MS,7.311,19.942,24.582,270.993
2179,01/04/2021 18:00,0.00074,0.00359,0.00432,0.108,0.04722,MS,MS,7.731,12.032,24.939,27.627,263.459,0.00003,0.00025,0.00161,0.00187,0.153,0.0503,4.706,12.514,24.004,28.554,257.766,0.318,1.166,1.483,0.123,45.59,MS,6.465,26.059,26.721,262.781
2180,01/04/2021 19:00,0.0003,0.00424,0.00453,0.115,0.04553,MS,MS,6.123,10.356,30.848,25.974,262.18,0.00004,0.00022,0.00182,0.00204,0.15,0.04908,5.083,11.032,29.818,30.201,263.933,0.184,1.1,1.282,0.123,45.024,MS,4.957,30.436,25.874,261.826
2181,01/04/2021 20:00,0.00032,0.00713,0.00745,0.125,0.04264,MS,MS,5.808,9.061,34.656,12.481,281.064,0.00008,0.00029,0.00439,0.00469,0.153,0.04579,5.596,9.366,36.61,12.312,255.649,0.043,1.465,1.505,0.129,44.79,MS,4.584,30.57,16.277,260.933
2182,01/04/2021 21:00,0.00026,0.0079,0.00811,0.136,0.042,MS,MS,6.002,8.917,32.414,7.078,292.339,0.00011,0.00071,0.02085,0.02156,0.169,0.02892,8.255,8.27,38.184,8.148,76.709,0.127,6.676,6.798,0.161,38.337,MS,5.213,33.088,5.613,77.766
2183,01/04/2021 22:00,-0.00008,0.0127,0.01262,0.179,0.03458,MS,MS,7.336,6.852,40.008,5.275,68.355,0.00011,0.00034,0.01315,0.0135,0.157,0.03224,8.974,6.382,44.024,8.022,73.116,0.128,9.982,10.104,0.191,32.455,MS,5.998,41.139,2.749,60.498
2184,01/04/2021 23:00,-0.0002,0.01218,0.01198,0.19,0.02968,MS,MS,7.072,4.333,50.941,1.861,97.156,0.00011,0.00027,0.01525,0.01552,0.164,0.02736,10.213,3.916,54.059,6.013,95.917,0.189,19.175,19.357,0.237,19.712,MS,6.198,51.087,0.559,169.967
2185,02/04/2021 0:00,-0.00023,0.01768,0.01745,0.214,0.021,MS,MS,7.402,2.039,62.831,1.235,121.245,0.00005,0.00016,0.01119,0.01135,0.159,0.02632,10.81,1.46,65.954,2.882,149.791,0.316,24.559,24.876,0.274,11.435,MS,6.544,58.211,0.637,191.893
2186,02/04/2021 1:00,0.00084,0.0238,0.02464,0.238,0.01375,MS,MS,8.936,1.246,70.144,2.818,333.419,0.00004,0.00059,0.01831,0.01889,0.196,0.01899,10.909,1.159,69.813,0.9,308.776,0.646,28.88,29.513,0.294,7.012,MS,6.902,61.505,1.981,355.87
2187,02/04/2021 2:00,0.00023,0.02946,0.02968,0.258,0.01165,MS,MS,9.5,1.478,69.996,3.013,349.108,Z,Z,Z,Z,Z,Z,15.489,1.189,69.993,2.483,300.041,0.1,13.969,14.082,0.181,27.725,MS,4.953,57.548,5.104,300.785
2188,02/04/2021 3:00,-0.00013,0.00845,0.00831,0.191,0.0371,MS,MS,4.136,3.284,61.412,16.116,34.156,0.00014,0.00334,0.02695,0.0303,0.225,0.01635,11.374,1.802,67.923,4.274,30.937,0.202,5.446,5.641,0.14,37.51,MS,2.763,56.612,10.638,50.247
2189,02/04/2021 4:00,Z,Z,Z,Z,Z,MS,MS,2.891,2.078,67.473,10.333,30.938,0.00015,0.00042,0.01128,0.01171,0.153,0.03043,5.371,1.603,70.77,6.727,39.694,Z,Z,Z,Z,Z,MS,2.034,65.954,3.522,32.622
2190,02/04/2021 5:00,-0.00027,0.00924,0.00897,0.162,0.02947,MS,MS,3.286,1.067,74.065,4.761,0.003,0.00013,0.00039,0.01168,0.01207,0.155,0.02897,5.013,0.946,74.92,6.846,18.568,0.146,5.796,5.931,0.142,33.774,MS,2.373,68.945,3.282,37.957
2191,02/04/2021 6:00,0.00039,0.02425,0.02463,0.206,0.0131,MS,MS,4.464,-0.54,88.638,2.757,298.68,0.00012,0.00201,0.01985,0.02187,0.167,0.02326,6.754,0.724,77.676,3.507,15.232,0.122,9.57,9.679,0.158,25.693,MS,2.746,73.739,1.127,350.235
2192,02/04/2021 7:00,0.00424,0.02313,0.02733,0.203,0.01108,MS,MS,5.436,-1.19,99.959,0.766,46.283,0.00009,0.00181,0.0214,0.02319,0.175,0.02355,5.778,0.654,78.37,2.922,15.722,2.764,21.659,24.41,0.207,10.819,MS,3.871,78.866,1.571,358.585
2193,02/04/2021 8:00,0.00634,0.01869,0.02502,0.22,0.02183,MS,MS,4.973,1.476,84.113,1.588,163.828,0.00017,0.00238,0.01359,0.01598,0.166,0.03201,4.976,2.307,68.619,1.202,158.653,2.904,12.909,15.799,0.19,26.445,MS,3.146,62.713,3.113,137.901
2194,02/04/2021 9:00,0.00245,0.00838,0.01082,0.183,0.03808,MS,MS,3.164,2.726,54.99,7.163,171.375,0.00017,0.00165,0.00603,0.00769,0.164,0.04026,3.275,3.152,57.804,6.413,185.856,1.097,4.797,5.881,0.151,39.489,MS,1.39,43.294,9.672,151.432
2195,02/04/2021 10:00,0.0013,0.00426,0.00555,0.169,0.04333,MS,MS,2.067,3.846,39.585,9.527,141.847,0.00022,0.00067,0.00264,0.00331,0.145,0.04493,1.776,4.185,40.439,13.264,153.045,0.791,2.521,3.298,0.136,42.314,MS,0.905,32.64,12.761,143.699
